0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,49,48,3,5,11,1,128,2083,46.29,83.42,37,17
Bangladesh,21,21,1,3,10,2,128,1045,52.25,82.28,25,3
England and Wales,25,25,5,2,7,0,134*,976,48.80,79.54,24,9
India,27,26,2,3,4,3,138*,1030,42.92,86.12,27,6
Kenya,3,3,0,0,0,0,19,26,8.67,49.06,2,0
Morocco,5,5,0,0,1,0,57,177,35.40,66.79,6,2
Netherlands,2,2,0,0,0,0,46,74,37.00,101.37,1,1
New Zealand,25,23,3,2,6,1,117*,909,45.45,89.12,24,4
Pakistan,13,12,0,3,3,1,121,635,52.92,90.58,12,6
South Africa,31,30,5,1,4,0,102,785,31.40,73.30,31,2
Sri Lanka,142,129,13,4,33,3,169,4724,40.72,77.21,169,36
United Arab Emirates,30,28,4,2,5,2,103*,815,33.96,67.41,13,3
West Indies,22,21,2,0,6,2,90*,637,33.53,72.14,20,5
Zimbabwe,9,7,3,0,3,0,73*,318,79.50,68.24,11,5
,,,,,,,,,,,,
