0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,4,4,1,0,0,0,18,53,17.67,68.83,2,0
Ireland,2,2,0,0,1,0,50,74,37.00,61.67,0,0
Kenya,2,2,0,0,0,0,30,38,19.00,105.56,0,0
Netherlands,1,1,0,0,0,0,19,19,19.00,51.35,0,0
Scotland,1,1,0,0,0,1,0,0,0.00,,1,0
West Indies,1,1,0,0,0,0,5,5,5.00,38.46,1,0
Overall (6),11,11,1,0,1,1,50,189,18.90,66.32,4,0
