0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bay Oval,1,1,0,0,0,0,19,19,19.00,51.35,0,0
Cambusdoon New Ground,1,1,0,0,0,1,0,0,0.00,,1,0
Castle Avenue,2,2,0,0,1,0,50,74,37.00,61.67,0,0
"Cricket, Skating & Curling Club",1,1,0,0,0,0,9,9,9.00,128.57,0,0
ICC Global Cricket Academy,2,2,0,0,0,0,30,38,19.00,105.56,0,0
Maple Leaf North - West Ground,1,1,0,0,0,0,18,18,18.00,90.00,0,0
Sabina Park,1,1,0,0,0,0,5,5,5.00,38.46,1,0
Sharjah Cricket Stadium,2,2,1,0,0,0,14*,26,26.00,52.00,2,0
Overall (8),11,11,1,0,1,1,50,189,18.90,66.32,4,0
