0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,1,0,0,0,11*,11,,78.57,0,0
Arun Jaitley Stadium,1,0,0,0,0,0,0,0,,,0,0
Bellerive Oval,1,1,1,0,0,0,7*,7,,140.00,1,0
Brisbane Cricket Ground,1,1,0,0,0,0,2,2,2.00,50.00,1,0
Carisbrook,1,1,1,0,0,0,13*,13,,30.23,1,0
County Ground (Bristol),1,1,0,0,0,0,16,16,16.00,94.12,1,0
County Ground (Derby),1,1,1,0,0,0,11*,11,,110.00,1,0
Eden Park,1,0,0,0,0,0,0,0,,,0,0
Green Park,1,1,0,0,0,0,15,15,15.00,75.00,2,0
Headingley,2,2,0,0,0,0,19,23,11.50,92.00,2,0
McLean Park,1,1,0,0,0,0,12,12,12.00,30.00,0,0
Melbourne Cricket Ground,1,1,0,0,0,1,0,0,0.00,,2,0
Moti Bagh Stadium,1,1,0,0,0,0,10,10,10.00,41.67,0,1
Nehru Stadium (Guwahati),1,1,1,0,0,0,6*,6,,120.00,0,0
P Sara Oval,3,2,0,0,0,0,9,15,7.50,41.67,6,0
Sharjah Cricket Stadium,5,5,1,0,0,1,19,54,13.50,90.00,2,2
Sinhalese Sports Club Ground,2,1,0,0,0,0,8,8,8.00,53.33,2,0
St Helen's,1,1,1,0,1,0,59*,59,,105.36,0,0
Sydney Cricket Ground,2,2,0,0,0,0,32,36,18.00,92.31,2,0
The Cooper Associates County Ground,1,1,1,0,1,0,58*,58,,113.73,1,0
Tyronne Fernando Stadium,1,1,0,0,0,0,1,1,1.00,33.33,2,0
WACA Ground,1,1,0,0,0,0,44,44,44.00,104.76,1,0
Overall (22),31,27,8,0,2,2,59*,401,21.11,78.32,27,3
