0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,1,1,0,0,0,0,46,46,46.00,100.00,0,0
Basin Reserve,3,3,0,0,0,0,11,16,5.33,59.26,3,0
Bay Oval,6,6,0,0,1,1,51,152,25.33,75.62,2,1
Castle Avenue,2,2,0,0,2,0,84,138,69.00,88.46,1,0
Cobham Oval (New),2,2,0,0,0,0,48,65,32.50,138.30,3,0
Dr YS Rajasekhara Reddy Cricket Stadium,1,1,0,0,0,0,19,19,19.00,111.76,1,0
Dubai International Cricket Stadium,2,1,0,0,0,0,13,13,13.00,65.00,0,0
Eden Park,2,2,0,0,0,0,42,49,24.50,66.22,3,2
Edgbaston,2,2,0,0,0,0,1,2,1.00,11.11,0,0
Green Park,1,1,0,0,1,0,65,65,65.00,125.00,0,0
Hagley Oval,9,8,1,1,0,0,137,256,36.57,89.20,8,1
Harare Sports Club,3,3,1,1,0,0,110*,140,70.00,85.37,1,0
Himachal Pradesh Cricket Association Stadium,1,1,1,0,1,0,79*,79,,80.61,0,0
JSCA International Stadium Complex,1,1,0,0,0,0,39,39,39.00,97.50,2,0
Kennington Oval,1,1,0,0,0,1,0,0,0.00,,2,0
Khan Shaheb Osman Ali Stadium,1,1,0,0,0,0,43,43,43.00,58.90,0,0
Kingsmead,1,1,0,0,1,0,54,54,54.00,72.97,2,0
Lord's,2,2,0,0,0,0,47,61,30.50,72.62,5,0
Maharashtra Cricket Association Stadium,1,1,0,0,0,0,38,38,38.00,61.29,1,0
Mahinda Rajapaksha International Cricket Stadium,2,2,1,0,1,0,86,90,90.00,107.14,0,0
Manuka Oval,1,1,0,0,0,0,4,4,4.00,33.33,0,0
McLean Park,3,2,1,0,0,0,11,18,18.00,138.46,2,1
Melbourne Cricket Ground,1,1,0,0,0,0,28,28,28.00,77.78,0,0
Old Trafford,2,2,0,0,0,0,12,22,11.00,81.48,7,0
Pallekele International Cricket Stadium,1,1,0,0,0,0,2,2,2.00,11.11,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,1,0,61,61,61.00,84.72,0,0
Rangiri Dambulla International Stadium,1,1,0,0,0,0,9,9,9.00,47.37,2,0
Riverside Ground,1,1,0,0,1,0,57,57,57.00,87.69,1,0
Sabina Park,1,1,0,0,0,0,2,2,2.00,25.00,1,0
Saxton Oval,5,4,0,0,0,0,42,77,19.25,79.38,2,1
Seddon Park,7,5,0,0,1,2,79,92,18.40,68.66,6,0
Senwes Park,1,1,0,0,1,0,64,64,64.00,79.01,0,0
Sharjah Cricket Stadium,2,2,0,0,0,0,34,37,18.50,67.27,2,0
Sheikh Zayed Stadium,4,4,2,0,1,0,68,105,52.50,108.25,3,0
Shere Bangla National Stadium,1,1,0,0,0,1,0,0,0.00,,2,1
Sophia Gardens,1,0,0,0,0,0,0,0,,,1,0
SuperSport Park,1,1,0,0,1,0,60,60,60.00,75.00,1,0
Sydney Cricket Ground,1,1,0,0,0,0,2,2,2.00,33.33,0,0
The Cooper Associates County Ground,1,1,1,0,0,0,13*,13,,72.22,5,0
The Village,2,2,0,1,0,0,104,119,59.50,87.50,3,0
University Oval,4,4,0,0,2,0,71,189,47.25,101.61,2,0
Wankhede Stadium,1,1,1,1,0,0,103*,103,,100.98,1,0
Warner Park,3,3,0,0,0,0,32,55,18.33,49.55,1,0
Westpac Stadium,5,5,0,0,0,2,37,66,13.20,70.21,3,0
Overall (44),95,88,9,4,15,7,137,2550,32.28,82.36,79,7
