0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,0,0,0,0,0,0,0,,,0,0
Brisbane Cricket Ground,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,6,5,3,0,0,0,15*,41,20.50,102.50,2,0
Sydney Cricket Ground,5,4,1,0,0,0,30,49,16.33,76.56,2,0
WACA Ground,2,2,1,0,0,0,9*,13,13.00,100.00,1,0
,,,,,,,,,,,,
