0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,1,27,3,0,3/27,9.00,20.00,2.70
AMI Stadium,10.0,4,27,0,0,0/27,,,2.70
Basin Reserve,9.0,1,38,2,0,2/38,19.00,27.00,4.22
Brisbane Cricket Ground,9.0,1,26,0,0,0/26,,,2.89
Carisbrook,10.0,4,20,4,1,4/20,5.00,15.00,2.00
Eden Park,10.0,1,39,1,0,1/39,39.00,60.00,3.90
Gaddafi Stadium,8.0,0,36,1,0,1/36,36.00,48.00,4.50
Melbourne Cricket Ground,55.5,10,169,10,0,2/19,16.90,33.50,3.03
P Sara Oval,10.0,0,50,1,0,1/50,50.00,60.00,5.00
R Premadasa Stadium,20.0,2,83,2,0,1/39,41.50,60.00,4.15
Seddon Park,10.0,1,39,1,0,1/39,39.00,60.00,3.90
Sydney Cricket Ground,42.0,4,135,5,0,2/30,27.00,50.40,3.21
WACA Ground,17.2,1,64,6,1,5/21,10.67,17.33,3.69
Overall (13),221.1,30,753,36,2,5/21,20.92,36.86,3.40
