0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,4,4,0,0,1,0,97,177,44.25,81.57,1,0
Bangladesh,5,5,1,0,2,0,54,156,39.00,93.41,3,0
India,6,6,2,3,1,0,112,408,102.00,85.71,2,0
Ireland,2,2,0,0,0,1,20,20,10.00,40.00,1,0
New Zealand,2,2,0,0,0,1,30,30,15.00,58.82,0,0
Scotland,1,1,0,0,0,0,20,20,20.00,57.14,0,0
South Africa,8,8,0,0,0,1,42,114,14.25,57.58,1,0
Sri Lanka,3,3,0,0,0,1,18,19,6.33,65.52,2,0
United Arab Emirates,1,1,0,0,0,0,4,4,4.00,33.33,1,0
West Indies,7,7,0,0,2,1,54,175,25.00,59.32,1,0
Zimbabwe,9,9,0,0,2,0,74,295,32.78,84.05,1,0
Overall (11),48,48,3,3,8,5,112,1418,31.51,75.39,13,0
