0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,2,1,0,0,0,44*,59,59.00,85.51,0,0
Brisbane Cricket Ground,4,2,0,0,0,1,6,6,3.00,60.00,0,0
Cazaly's Stadium,1,0,0,0,0,0,0,0,,,0,0
Etihad Stadium,3,2,0,0,0,1,10,10,5.00,71.43,0,0
Marrara Cricket Ground,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,7,3,3,0,0,0,8*,12,,75.00,1,0
Sydney Cricket Ground,8,3,2,0,0,1,13*,14,14.00,66.67,1,0
WACA Ground,2,1,0,0,0,0,4,4,4.00,133.33,1,0
,,,,,,,,,,,,
