0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,26.0,1,147,2,0,2/33,73.50,78.00,5.65
Second,28.0,2,144,2,0,1/22,72.00,84.00,5.14
Overall,54.0,3,291,4,0,2/33,72.75,81.00,5.39
