0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,29,29,29.00,76.32,0,0
Bellerive Oval,1,1,0,0,0,0,25,25,25.00,192.31,1,0
Brisbane Cricket Ground,1,1,0,0,1,0,80,80,80.00,115.94,2,0
Castle Avenue,17,17,3,1,3,0,113,474,33.86,81.58,16,3
Civil Service Cricket Club,19,17,2,0,2,1,60,333,22.20,65.81,12,1
County Ground (Bristol),1,1,0,0,0,0,1,1,1.00,25.00,0,0
Dubai International Cricket Stadium,3,3,0,0,0,0,21,50,16.67,53.76,9,0
Eden Gardens,2,2,0,0,0,0,31,58,29.00,84.06,0,0
Grange Cricket Club,1,1,0,0,0,0,22,22,22.00,122.22,1,0
Greater Noida Sports Complex Ground,5,5,1,0,0,1,41,88,22.00,66.67,4,0
Gymkhana Club Ground,2,2,0,0,0,1,21,21,10.50,63.64,1,0
Harare Sports Club,11,11,2,0,3,0,70*,301,33.44,77.38,6,1
ICC Global Cricket Academy,7,4,2,0,1,0,53,126,63.00,85.14,1,0
Lord's,1,1,0,0,0,0,13,13,13.00,54.17,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,3,3,3.00,21.43,0,0
Mannofield Park,3,3,0,0,0,0,39,65,21.67,70.65,2,3
Manuka Oval,1,1,0,0,0,1,0,0,0.00,,1,0
Mombasa Sports Ground,2,2,0,0,0,0,27,44,22.00,54.32,1,1
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,1,0,61,61,61.00,98.39,0,0
Sabina Park,2,2,0,0,1,0,62,66,33.00,62.26,2,1
Saxton Oval,1,1,0,0,0,0,1,1,1.00,16.67,0,0
Seddon Park,1,1,0,0,0,0,6,6,6.00,85.71,0,0
Sharjah Cricket Stadium,3,3,0,0,0,1,11,14,4.67,30.43,2,0
SuperSport Park,1,1,0,0,0,0,38,38,38.00,56.72,0,0
The Village,11,10,2,0,0,0,30,116,14.50,63.39,7,0
VRA Ground,2,2,0,0,0,0,5,6,3.00,33.33,2,0
Willowmoore Park,4,4,0,0,0,1,14,31,7.75,39.74,3,0
Overall (27),105,99,12,1,12,6,113,2072,23.82,71.94,73,10
