0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,2.0,0,10,0,0,0/10,,,5.00
Arun Jaitley Stadium,5.5,0,33,4,0,3/19,8.25,8.75,5.66
Bourda,2.0,0,23,0,0,0/23,,,11.50
Indira Priyadarshini Stadium,2.0,0,11,0,0,,,,5.50
M Chinnaswamy Stadium,4.0,0,11,1,0,1/11,11.00,24.00,2.75
MA Chidambaram Stadium,3.0,0,20,0,0,,,,6.67
Madhavrao Scindia Cricket Ground,0.3,0,4,0,0,,,,8.00
Melbourne Cricket Ground,18.0,0,91,0,0,,,,5.06
Nehru Stadium (Indore),3.0,0,20,0,0,,,,6.67
Old Trafford,2.0,0,14,0,0,,,,7.00
Sardar Patel Stadium,3.0,0,14,0,0,,,,4.67
Sawai Mansingh Stadium,7.0,0,53,1,0,1/53,53.00,42.00,7.57
Sharjah Cricket Stadium,17.4,1,87,3,0,2/41,29.00,35.33,4.92
Sydney Cricket Ground,9.0,0,26,2,0,2/26,13.00,27.00,2.89
Vidarbha Cricket Association Ground,7.0,0,26,1,0,1/26,26.00,42.00,3.71
Wankhede Stadium,6.0,0,36,0,0,,,,6.00
Overall (16),92.0,1,479,12,0,3/19,39.92,46.00,5.21
