0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
New Zealand,45.2,2,213,8,0,3/39,26.63,34.00,4.70
South Africa,48.2,4,237,5,0,2/50,47.40,58.00,4.90
Overall (2),93.4,6,450,13,0,3/39,34.62,43.23,4.80
