0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Asgiriya Stadium,2.0,0,22,0,0,0/22,,,11.00
Boland Park,7.0,1,12,4,1,4/12,3.00,10.50,1.71
City Oval,5.0,0,22,0,0,0/22,,,4.40
Diamond Oval,5.0,0,29,0,0,0/29,,,5.80
Gymkhana Club Ground,7.0,2,29,0,0,0/29,,,4.14
Kensington Oval,16.0,1,94,3,0,2/27,31.33,32.00,5.88
Mangaung Oval,10.0,0,48,0,0,0/48,,,4.80
Melbourne Cricket Ground,7.3,0,61,0,0,0/61,,,8.13
Rangiri Dambulla International Stadium,29.0,1,69,5,0,2/11,13.80,34.80,2.38
Sharjah Cricket Stadium,36.4,1,215,6,0,2/24,35.83,36.67,5.86
WACA Ground,18.0,0,113,5,0,3/54,22.60,21.60,6.28
Wanderers Stadium,13.0,0,82,2,0,2/33,41.00,39.00,6.31
Willowmoore Park,10.0,0,61,2,0,2/61,30.50,30.00,6.10
Overall (13),166.1,6,857,27,1,4/12,31.74,36.93,5.16
