0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,26.0,2,118,4,1,4/28,29.50,39.00,4.54
Arun Jaitley Stadium,10.0,0,26,0,0,0/26,,,2.60
Bellerive Oval,9.0,0,28,4,1,4/28,7.00,13.50,3.11
Brisbane Cricket Ground,28.4,2,138,6,0,2/37,23.00,28.67,4.81
Castle Avenue,6.0,0,30,0,0,0/30,,,5.00
Dubai International Cricket Stadium,10.0,1,26,0,0,0/26,,,2.60
Eden Park,13.0,0,97,0,0,0/34,,,7.46
Kennington Oval,8.0,0,38,2,0,2/38,19.00,24.00,4.75
Kingsmead,10.0,1,43,0,0,0/43,,,4.30
Lord's,8.0,0,26,1,0,1/26,26.00,48.00,3.25
Mahinda Rajapaksha International Cricket Stadium,20.0,2,77,7,1,4/42,11.00,17.14,3.85
McLean Park,9.2,0,58,2,0,2/58,29.00,28.00,6.21
Melbourne Cricket Ground,22.0,4,108,6,0,3/33,18.00,22.00,4.91
Nehru Stadium (Guwahati),10.0,4,35,5,1,5/35,7.00,12.00,3.50
Old Trafford,10.0,3,20,3,0,3/20,6.67,20.00,2.00
Pallekele International Cricket Stadium,7.0,1,34,1,0,1/34,34.00,42.00,4.86
Punjab Cricket Association IS Bindra Stadium,9.0,2,38,3,0,3/38,12.67,18.00,4.22
R Premadasa Stadium,7.0,0,28,1,0,1/28,28.00,42.00,4.00
Rajiv Gandhi International Stadium,10.0,0,75,1,0,1/75,75.00,60.00,7.50
Seddon Park,8.0,1,39,1,0,1/39,39.00,48.00,4.88
Sheikh Zayed Stadium,15.4,0,75,5,1,5/35,15.00,18.80,4.79
Sophia Gardens,10.0,2,46,3,0,3/46,15.33,20.00,4.60
St George's Park,10.0,0,64,2,0,2/64,32.00,30.00,6.40
SuperSport Park,4.0,0,28,1,0,1/28,28.00,24.00,7.00
Sydney Cricket Ground,18.0,1,57,2,0,2/19,28.50,54.00,3.17
The Rose Bowl,9.0,0,48,0,0,0/48,,,5.33
WACA Ground,7.0,0,45,1,0,1/45,45.00,42.00,6.43
Westpac Stadium,9.0,2,37,1,0,1/37,37.00,54.00,4.11
Overall (28),323.4,28,1482,62,5,5/35,23.90,31.32,4.58
