0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,1,0,0,0,25*,25,,80.65,4,0
Brisbane Cricket Ground,1,1,0,0,0,0,24,24,24.00,66.67,2,0
Castle Avenue,1,1,0,0,1,0,81,81,81.00,66.39,3,0
Dr YS Rajasekhara Reddy Cricket Stadium,1,1,0,0,0,0,9,9,9.00,37.50,1,0
Grange Cricket Club,1,1,1,0,0,0,29*,29,,76.32,1,0
Kennington Oval,3,3,0,0,0,1,12,20,6.67,42.55,6,1
Lord's,3,3,0,0,2,0,54,131,43.67,66.84,3,1
Melbourne Cricket Ground,1,1,0,0,0,0,27,27,27.00,87.10,1,0
Old Trafford,2,2,0,0,0,0,44,45,22.50,90.00,5,0
Optus Stadium,1,1,0,0,0,0,34,34,34.00,77.27,0,0
Reliance Stadium,1,1,0,0,1,0,50,50,50.00,80.65,1,0
Riverside Ground,2,2,0,0,0,0,4,7,3.50,70.00,4,0
Shere Bangla National Stadium,1,1,0,0,0,0,7,7,7.00,87.50,1,0
Sophia Gardens,2,2,0,0,0,0,16,31,15.50,77.50,4,0
SuperSport Park,4,4,0,0,1,0,56,90,22.50,83.33,6,1
Sydney Cricket Ground,2,2,1,0,0,0,31*,47,47.00,71.21,1,0
The Rose Bowl,2,2,0,0,0,0,29,55,27.50,70.51,1,0
Trent Bridge,3,3,0,1,0,0,111,132,44.00,70.97,3,1
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,8,8,8.00,57.14,2,0
WACA Ground,1,1,0,0,0,0,5,5,5.00,71.43,0,0
Wanderers Stadium,1,1,0,0,0,0,33,33,33.00,55.93,2,0
Overall (21),35,35,3,1,5,1,111,890,27.81,70.80,51,4
