0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,1,0,56,82,41.00,68.33,1,0
Arnos Vale Ground,3,3,0,0,1,0,59,128,42.67,71.11,4,0
Bellerive Oval,1,1,0,0,0,0,17,17,17.00,39.53,1,0
Brisbane Cricket Ground,3,3,1,0,1,1,76*,100,50.00,114.94,1,0
Civil Service Cricket Club,1,1,0,0,0,0,1,1,1.00,14.29,0,0
Darren Sammy National Cricket Stadium,2,2,0,0,0,0,25,44,22.00,75.86,3,0
Dubai International Cricket Stadium,1,1,0,0,0,0,28,28,28.00,41.18,0,0
Eden Park,1,1,0,0,0,0,2,2,2.00,20.00,0,0
Edgbaston,3,2,0,0,2,0,55,110,55.00,68.75,2,0
Grange Cricket Club,1,1,1,0,0,0,10*,10,,142.86,0,0
Harare Sports Club,5,5,0,0,1,0,66,125,25.00,87.41,3,0
Headingley,1,1,0,0,1,0,75,75,75.00,68.18,0,0
JSCA International Stadium Complex,1,1,0,0,1,0,98,98,98.00,104.26,0,0
Kennington Oval,2,2,0,0,1,0,65,69,34.50,74.19,0,0
Kensington Oval,3,2,0,0,0,0,34,56,28.00,62.22,1,0
Kingsmead,1,1,0,0,0,0,28,28,28.00,155.56,0,0
Lord's,2,2,0,0,1,0,54,83,41.50,75.45,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,4,4,4.00,33.33,0,0
Maharashtra Cricket Association Stadium,1,1,0,0,1,0,85,85,85.00,103.66,1,0
Manuka Oval,4,4,1,0,0,0,44,66,22.00,146.67,3,0
Melbourne Cricket Ground,7,7,1,0,2,0,89,228,38.00,82.01,7,0
Newlands,1,1,0,0,0,0,2,2,2.00,25.00,1,0
Old Trafford,4,4,2,0,1,0,82,194,97.00,99.49,2,0
Pallekele International Cricket Stadium,1,1,0,0,0,0,44,44,44.00,60.27,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,0,43,43,43.00,71.67,1,0
R Premadasa Stadium,2,2,0,0,0,0,39,66,33.00,66.00,1,0
Rangiri Dambulla International Stadium,2,2,1,0,2,0,90*,160,160.00,86.96,3,0
Riverside Ground,1,1,0,0,0,0,9,9,9.00,90.00,0,0
Sawai Mansingh Stadium,1,1,1,0,1,0,92*,92,,184.00,0,0
Seddon Park,1,1,0,0,0,0,33,33,33.00,55.00,0,0
Sharjah Cricket Stadium,4,4,1,0,1,0,57*,99,33.00,73.88,2,0
Sheikh Zayed Stadium,2,2,0,0,0,1,39,39,19.50,79.59,0,0
Sophia Gardens,1,1,0,0,1,0,87,87,87.00,95.60,0,0
St George's Park,1,1,0,0,0,0,1,1,1.00,16.67,0,0
SuperSport Park,1,1,0,0,1,0,74,74,74.00,82.22,0,0
Sydney Cricket Ground,6,5,0,0,0,0,22,59,11.80,53.64,4,0
The Rose Bowl,2,2,0,0,0,0,23,27,13.50,90.00,1,0
Vidarbha Cricket Association Stadium,1,1,0,1,0,0,156,156,156.00,136.84,0,0
WACA Ground,7,6,1,2,1,0,125*,345,69.00,90.31,2,0
Wanderers Stadium,1,1,0,0,0,0,9,9,9.00,50.00,0,0
Warner Park,2,2,0,0,1,0,55,66,33.00,101.54,2,0
Westpac Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Willowmoore Park,1,0,0,0,0,0,0,0,,,2,0
Overall (43),90,85,10,3,22,3,156,3044,40.59,83.51,48,0
