0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,08/09/2016,Scotland,Grange Cricket Club,-,0,,,0,,,0,,,,19 years 116 days
2.0,10/09/2016,Scotland,Grange Cricket Club,4,4,4.00,,0,,1,1,,,,19 years 118 days
3.0,04/11/2016,Papua New Guinea,Mission Road,2,6,3.00,,0,,,1,,,,19 years 173 days
4.0,06/11/2016,Papua New Guinea,Mission Road,45,51,17.00,,0,,,1,,,,19 years 175 days
5.0,08/11/2016,Papua New Guinea,Mission Road,-,51,17.00,,0,,,1,,,,19 years 177 days
6.0,22/01/2017,Scotland,Sheikh Zayed Stadium,-,51,17.00,,0,,1,2,,,,19 years 252 days
7.0,26/01/2017,United Arab Emirates,Dubai International Cricket Stadium,0,51,12.75,,0,,,2,,,,19 years 256 days
8.0,06/03/2018,Scotland,Bulawayo Athletic Club,8,59,11.80,,0,,,2,,,,20 years 295 days
9.0,08/03/2018,Afghanistan,Bulawayo Athletic Club,21,80,13.33,,0,,,2,,,,20 years 297 days
10.0,10/03/2018,Zimbabwe,Queens Sports Club,1,81,11.57,,0,,,2,,,,20 years 299 days
