0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,8,5,0,0,1,0,71,124,24.80,68.89,18,1
Bangladesh,3,2,2,0,0,0,2*,2,,50.00,6,0
Hong Kong,2,2,0,0,0,0,25,47,23.50,62.67,0,0
India,8,7,1,0,1,1,53,179,29.83,84.43,7,0
Ireland,1,1,1,0,0,0,20*,20,,153.85,2,1
New Zealand,2,2,1,0,0,0,5,6,6.00,46.15,0,0
Pakistan,5,4,0,0,0,0,14,36,9.00,39.13,5,1
South Africa,7,7,0,0,0,0,39,139,19.86,66.51,4,1
Sri Lanka,6,6,2,0,0,0,23,76,19.00,104.11,9,0
West Indies,4,3,0,0,0,0,35,42,14.00,65.63,10,0
Zimbabwe,5,4,1,0,2,0,80,191,63.67,104.95,7,0
Overall (11),51,43,8,0,4,1,80,862,24.63,77.17,68,4
