0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,1,0,0,0,23*,23,,56.10,0,0
Albion Sports Complex,1,1,0,0,0,0,16,16,16.00,64.00,0,0
Arnos Vale Ground,1,1,0,0,0,0,5,5,5.00,18.52,0,1
Brisbane Cricket Ground,1,1,0,0,0,0,12,12,12.00,66.67,0,0
Edgbaston,1,1,0,0,0,0,6,6,6.00,85.71,0,0
Headingley,1,1,0,0,0,0,16,16,16.00,69.57,0,0
Kennington Oval,1,1,1,0,0,0,9*,9,,180.00,2,0
Lord's,2,2,0,0,0,0,8,10,5.00,34.48,1,0
Melbourne Cricket Ground,5,4,1,0,0,0,15*,23,7.67,41.82,6,1
Old Trafford,1,1,0,0,0,0,13,13,13.00,38.24,2,0
Sydney Cricket Ground,5,5,3,0,0,1,21*,64,32.00,58.18,6,2
Trent Bridge,1,1,0,0,0,0,9,9,9.00,56.25,0,0
Overall (12),21,20,6,0,0,1,23*,206,14.71,52.82,17,4
