0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,10.0,1,31,5,1,5/31,6.20,12.00,3.10
Australia,21.0,0,164,4,0,2/28,41.00,31.50,7.81
Bangladesh,67.4,1,393,16,2,4/42,24.56,25.38,5.81
England,20.0,1,101,5,0,3/43,20.20,24.00,5.05
India,54.0,0,359,8,0,2/38,44.88,40.50,6.65
Ireland,6.0,0,37,0,0,0/37,,,6.17
Pakistan,22.3,0,152,2,0,2/62,76.00,67.50,6.76
South Africa,37.1,0,234,6,0,1/10,39.00,37.17,6.30
Sri Lanka,31.0,0,192,9,0,3/38,21.33,20.67,6.19
West Indies,16.0,0,91,3,0,1/21,30.33,32.00,5.69
Zimbabwe,10.0,1,60,1,0,1/16,60.00,60.00,6.00
Overall (11),295.2,4,1814,59,3,5/31,30.75,30.03,6.14
