0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bay Oval,23.0,0,145,6,0,3/38,24.17,23.00,6.30
Boland Park,4.0,0,22,0,0,0/22,,,5.50
Castle Avenue,13.0,0,96,2,0,2/68,48.00,39.00,7.38
Diamond Oval,3.1,0,20,1,0,1/20,20.00,19.00,6.32
Dr YS Rajasekhara Reddy Cricket Stadium,6.0,0,30,1,0,1/30,30.00,36.00,5.00
Dubai International Cricket Stadium,9.3,0,62,2,0,2/62,31.00,28.50,6.53
Eden Park,13.0,0,94,2,0,1/10,47.00,39.00,7.23
Edgbaston,3.0,0,20,0,0,,,,6.67
Hagley Oval,15.4,1,77,5,0,3/36,15.40,18.80,4.91
Harare Sports Club,10.0,1,60,1,0,1/16,60.00,60.00,6.00
Himachal Pradesh Cricket Association Stadium,6.0,0,40,1,0,1/40,40.00,36.00,6.67
JSCA International Stadium Complex,6.0,0,38,2,0,2/38,19.00,18.00,6.33
Kennington Oval,2.0,0,24,0,0,0/24,,,12.00
Lord's,13.0,0,71,5,0,3/43,14.20,15.60,5.46
Mahinda Rajapaksha International Cricket Stadium,3.0,0,25,0,0,0/25,,,8.33
Manuka Oval,1.0,0,12,0,0,0/12,,,12.00
McLean Park,7.0,0,26,0,0,0/26,,,3.71
Old Trafford,13.3,0,84,2,0,1/35,42.00,40.50,6.22
Punjab Cricket Association IS Bindra Stadium,9.0,0,60,0,0,0/60,,,6.67
Queenstown Events Centre,4.0,0,21,1,0,1/21,21.00,24.00,5.25
Rangiri Dambulla International Stadium,5.0,0,26,2,0,2/26,13.00,15.00,5.20
Riverside Ground,10.0,1,41,2,0,2/41,20.50,30.00,4.10
Saxton Oval,11.0,0,75,2,0,1/28,37.50,33.00,6.82
Seddon Park,18.5,0,115,3,0,1/5,38.33,37.67,6.11
Senwes Park,3.0,0,22,0,0,0/22,,,7.33
Sharjah Cricket Stadium,10.0,0,70,0,0,0/70,,,7.00
Shere Bangla National Stadium,19.0,0,95,8,2,4/42,11.88,14.25,5.00
Sophia Gardens,10.0,0,68,1,0,1/21,68.00,60.00,6.80
SuperSport Park,7.0,0,47,1,0,1/47,47.00,42.00,6.71
Sydney Cricket Ground,6.0,0,58,2,0,2/58,29.00,18.00,9.67
The Cooper Associates County Ground,10.0,1,31,5,1,5/31,6.20,12.00,3.10
The Village,6.0,0,37,0,0,0/37,,,6.17
University Oval,4.0,0,24,0,0,0/24,,,6.00
Westpac Stadium,10.4,0,78,2,0,1/33,39.00,32.00,7.31
Overall (34),295.2,4,1814,59,3,5/31,30.75,30.03,6.14
