0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,16/08/2016,United Arab Emirates,Grange Cricket Club,did not bat,-,-,-,,0,,
2,08/09/2016,Hong Kong,Grange Cricket Club,did not bat,-,-,-,,0,,
3,10/09/2016,Hong Kong,Grange Cricket Club,did not bat,-,-,-,,0,,
4,22/01/2017,Hong Kong,Sheikh Zayed Stadium,b Nadeem Ahmed,2,5,40.00,,2,2.00,40.00
5,24/01/2017,United Arab Emirates,Dubai International Cricket Stadium,b Mohammad Naveed,1,4,25.00,,3,1.50,33.33
6,15/06/2017,Zimbabwe,Grange Cricket Club,did not bat,-,-,-,,3,1.50,33.33
7,17/06/2017,Zimbabwe,Grange Cricket Club,b R P Burl,2,12,16.67,,5,1.67,23.81
8,08/10/2017,Papua New Guinea,Amini Park,c V V Morea b J B Reva,4,7,57.14,,9,2.25,32.14
9,15/03/2018,United Arab Emirates,Queens Sports Club,did not bat,-,-,-,,9,2.25,32.14
10,18/03/2018,Ireland,Harare Sports Club,c †N J O'Brien b B J McCarthy,7,8,87.50,,16,3.20,44.44
No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,,
