0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,9.0,0,53,2,0,2/36,26.50,27.00,5.89
Second,8.2,0,41,1,0,1/25,41.00,50.00,4.92
Overall,17.2,0,94,3,0,2/36,31.33,34.67,5.42
