0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,0,22,42,21.00,61.76,2,0
Brisbane Cricket Ground,3,3,0,0,0,0,47,83,27.67,39.52,0,0
Melbourne Cricket Ground,6,6,0,0,0,0,32,71,11.83,54.20,3,0
Sydney Cricket Ground,4,4,0,0,0,0,40,90,22.50,62.07,0,0
WACA Ground,2,2,0,0,0,0,13,16,8.00,28.57,0,0
,,,,,,,,,,,,
