0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,25/11/1981,England,Sardar Vallabhai Patel Stadium,0,0,0.00,,0,,,0,,,,21 years 339 days
2.0,20/12/1981,England,Gandhi Stadium,17,17,8.50,,0,,,0,,,,21 years 364 days
3.0,12/09/1982,Sri Lanka,Gandhi Sports Complex Ground,57,74,24.67,,0,,,0,,,,22 years 265 days
4.0,15/09/1982,Sri Lanka,Arun Jaitley Stadium,95,169,42.25,,0,,2,2,,,,22 years 268 days
5.0,26/09/1982,Sri Lanka,M Chinnaswamy Stadium,92,261,52.20,,0,,,2,,,,22 years 279 days
6.0,03/12/1982,Pakistan,Jinnah Stadium (Gujwranwala),6,267,44.50,,0,,,2,,,,22 years 347 days
7.0,17/12/1982,Pakistan,Ibn-e-Qasim Bagh Stadium,8,275,39.29,,0,,,2,,,,22 years 361 days
8.0,31/12/1982,Pakistan,Gaddafi Stadium,39,314,39.25,,0,,1,3,,,,23 years 10 days
9.0,21/01/1983,Pakistan,National Stadium (Karachi),48,362,40.22,0/27,0,,,3,,,,23 years 31 days
10.0,09/06/1983,West Indies,Old Trafford,14,376,37.60,,0,,,3,,,,23 years 170 days
11.0,11/06/1983,Zimbabwe,Grace Road,20,396,36.00,,0,,,3,,,,23 years 172 days
12.0,13/06/1983,Australia,Trent Bridge,39,435,36.25,,0,,2,5,,,,23 years 174 days
13.0,15/06/1983,West Indies,Kennington Oval,2,437,33.62,,0,,,5,,,,23 years 176 days
14.0,18/06/1983,Zimbabwe,Nevill Ground,0,437,31.21,,0,,,5,,,,23 years 179 days
15.0,20/06/1983,Australia,County Ground (Chelmsford),24,461,30.73,,0,,1,6,,,,23 years 181 days
16.0,22/06/1983,England,Old Trafford,19,480,30.00,,0,,,6,,,,23 years 183 days
17.0,25/06/1983,West Indies,Lord's,38,518,30.47,,0,,,6,,,,23 years 186 days
18.0,10/09/1983,Pakistan,Lal Bahadur Shastri Stadium,16,534,29.67,,0,,,6,,,,23 years 263 days
19.0,02/10/1983,Pakistan,Sawai Mansingh Stadium,17,551,29.00,,0,,,6,,,,23 years 285 days
20.0,13/10/1983,West Indies,Sher-I-Kashmir Stadium,40,591,29.55,,0,,,6,,,,23 years 296 days
21.0,09/11/1983,West Indies,Moti Bagh Stadium,19,610,29.05,,0,,,6,,,,23 years 323 days
22.0,01/12/1983,West Indies,Nehru Stadium (Indore),0,610,27.73,,0,,,6,,,,23 years 345 days
23.0,07/12/1983,West Indies,Keenan Stadium,3,613,26.65,,0,,,6,,,,23 years 351 days
24.0,17/12/1983,West Indies,Nehru Stadium (Guwahati),11,624,26.00,,0,,,6,,,,23 years 361 days
25.0,05/12/1984,England,Nehru Stadium (Pune),50,674,26.96,,0,,,6,,,,24 years 350 days
26.0,27/12/1984,England,Barabati Stadium,99,773,29.73,,0,,,6,,,,25 years 6 days
27.0,20/01/1985,England,M Chinnaswamy Stadium,29,802,29.70,,0,,,6,,,,25 years 30 days
28.0,23/01/1985,England,Vidarbha Cricket Association Ground,6,808,28.86,,0,,1,7,,,,25 years 33 days
29.0,27/01/1985,England,Sector 16 Stadium,9,817,28.17,,0,,,7,,,,25 years 37 days
30.0,20/02/1985,Pakistan,Melbourne Cricket Ground,12,829,27.63,,0,,,7,,,,25 years 61 days
31.0,26/02/1985,England,Sydney Cricket Ground,57,886,28.58,,0,,1,8,,,,25 years 67 days
32.0,03/03/1985,Australia,Melbourne Cricket Ground,93*,979,31.58,,0,,,8,,,,25 years 72 days
33.0,05/03/1985,New Zealand,Sydney Cricket Ground,9,988,30.88,,0,,1,9,,,,25 years 74 days
34.0,10/03/1985,Pakistan,Melbourne Cricket Ground,67,1055,31.97,,0,,1,10,,,,25 years 79 days
35.0,22/03/1985,Pakistan,Sharjah Cricket Stadium,6,1061,31.21,,0,,,10,,,,25 years 91 days
36.0,29/03/1985,Australia,Sharjah Cricket Stadium,0,1061,30.31,,0,,,10,,,,25 years 98 days
37.0,25/08/1985,Sri Lanka,Sinhalese Sports Club Ground,29,1090,30.28,,0,,,10,,,,25 years 247 days
38.0,21/09/1985,Sri Lanka,P Sara Oval,10,1100,29.73,,0,,,10,,,,25 years 274 days
39.0,22/09/1985,Sri Lanka,P Sara Oval,8,1108,29.16,,0,,,10,,,,25 years 275 days
40.0,17/11/1985,Pakistan,Sharjah Cricket Stadium,4,1112,28.51,,0,,,10,,,,25 years 331 days
41.0,22/11/1985,West Indies,Sharjah Cricket Stadium,6,1118,27.95,,0,,,10,,,,25 years 336 days
42.0,11/01/1986,New Zealand,Brisbane Cricket Ground,50,1168,28.49,,0,,,10,,,,26 years 21 days
43.0,12/01/1986,Australia,Brisbane Cricket Ground,6,1174,27.95,,0,,,10,,,,26 years 22 days
44.0,16/01/1986,Australia,Melbourne Cricket Ground,22,1196,27.81,,0,,1,11,,,,26 years 26 days
45.0,18/01/1986,New Zealand,WACA Ground,0,1196,27.18,,0,,,11,,,,26 years 28 days
46.0,21/01/1986,Australia,Sydney Cricket Ground,20,1216,27.02,,0,,1,12,,,,26 years 31 days
47.0,23/01/1986,New Zealand,Melbourne Cricket Ground,9,1225,26.63,,0,,,12,,,,26 years 33 days
48.0,25/01/1986,New Zealand,Adelaide Oval,16,1241,26.40,,0,,,12,,,,26 years 35 days
49.0,26/01/1986,Australia,Adelaide Oval,10,1251,26.06,,0,,,12,,,,26 years 36 days
50.0,31/01/1986,Australia,Melbourne Cricket Ground,27,1278,26.08,,0,,,12,,,,26 years 41 days
51.0,02/02/1986,New Zealand,North Tasmania Cricket Association Ground,22,1300,26.00,,0,,1,13,,,,26 years 43 days
52.0,05/02/1986,Australia,Sydney Cricket Ground,0,1300,25.49,,0,,,13,,,,26 years 46 days
53.0,09/02/1986,Australia,Melbourne Cricket Ground,37,1337,25.71,,0,,,13,,,,26 years 50 days
54.0,10/04/1986,New Zealand,Sharjah Cricket Stadium,11,1348,25.43,,0,,,13,,,,26 years 110 days
55.0,13/04/1986,Sri Lanka,Sharjah Cricket Stadium,59,1407,26.06,,0,,,13,,,,26 years 113 days
56.0,18/04/1986,Pakistan,Sharjah Cricket Stadium,75,1482,26.95,,0,,,13,,,,26 years 118 days
57.0,24/05/1986,England,Kennington Oval,0,1482,26.46,,0,,,13,,,,26 years 154 days
58.0,26/05/1986,England,Old Trafford,67,1549,27.18,,0,,,13,,,,26 years 156 days
59.0,07/09/1986,Australia,Sawai Mansingh Stadium,102,1651,28.47,,0,,,13,,,,26 years 260 days
60.0,09/09/1986,Australia,Sher-I-Kashmir Stadium,24,1675,28.39,,0,,,13,,,,26 years 262 days
61.0,24/09/1986,Australia,Lal Bahadur Shastri Stadium,9,1684,28.07,,0,,,13,,,,26 years 277 days
62.0,02/10/1986,Australia,Arun Jaitley Stadium,9,1693,27.75,,0,,1,14,,,,26 years 285 days
63.0,05/10/1986,Australia,Sardar Patel Stadium,26,1719,27.73,,0,,1,15,,,,26 years 288 days
64.0,07/10/1986,Australia,Madhavrao Scindia Cricket Ground,23,1742,27.65,0/11,0,,,15,,,,26 years 290 days
65.0,27/11/1986,Sri Lanka,Sharjah Cricket Stadium,92,1834,28.66,,0,,,15,,,,26 years 341 days
66.0,30/11/1986,West Indies,Sharjah Cricket Stadium,12,1846,28.40,,0,,1,16,,,,26 years 344 days
67.0,05/12/1986,Pakistan,Sharjah Cricket Stadium,3,1849,28.02,,0,,1,17,,,,26 years 349 days
68.0,24/12/1986,Sri Lanka,Green Park,17,1866,27.85,,0,,,17,,,,27 years 3 days
69.0,11/01/1987,Sri Lanka,Nehru Stadium (Guwahati),19,1885,27.72,,0,,1,18,,,,27 years 21 days
70.0,13/01/1987,Sri Lanka,Arun Jaitley Stadium,28,1913,27.72,,0,,,18,,,,27 years 23 days
71.0,15/01/1987,Sri Lanka,Moti Bagh Stadium,63,1976,28.23,1/6,1,44.00,1,19,,,,27 years 25 days
72.0,17/01/1987,Sri Lanka,Wankhede Stadium,46,2022,28.48,,1,44.00,,19,,,,27 years 27 days
73.0,27/01/1987,Pakistan,Nehru Stadium (Indore),2,2024,28.11,1/10,2,27.00,,19,,,,27 years 37 days
74.0,18/02/1987,Pakistan,Eden Gardens,123,2147,29.41,,2,27.00,,19,,,,27 years 59 days
75.0,20/03/1987,Pakistan,Lal Bahadur Shastri Stadium,2*,2149,29.44,,2,27.00,,19,,,,27 years 89 days
76.0,02/04/1987,England,Sharjah Cricket Stadium,56,2205,29.80,,2,27.00,1,20,,,,27 years 102 days
77.0,05/04/1987,Australia,Sharjah Cricket Stadium,0,2205,29.40,,2,27.00,,20,,,,27 years 105 days
