0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,1,1,0,0,0,0,22,22,22.00,122.22,0,0
Pakistan,1,1,0,0,0,0,21,21,21.00,50.00,0,0
West Indies,1,1,0,0,0,0,4,4,4.00,66.67,0,0
Overall (3),3,3,0,0,0,0,22,47,15.67,71.21,0,0
