0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Castle Avenue,2,1,1,0,0,0,0*,0,,,2,0
Civil Service Cricket Club,2,1,1,0,0,0,22*,22,,55.00,0,0
"Cricket, Skating & Curling Club",2,2,0,0,0,0,30,40,20.00,54.05,2,0
Grange Cricket Club,1,1,0,0,1,0,51,51,51.00,150.00,0,0
Hazelaarweg,2,2,1,0,1,0,78,79,79.00,71.17,2,0
Mannofield Park,2,2,0,0,0,0,7,8,4.00,34.78,0,0
Sabina Park,1,1,0,0,0,0,3,3,3.00,23.08,0,0
Sportpark Westvliet,1,1,0,0,0,1,0,0,0.00,,1,0
The Village,3,3,0,0,0,0,21,52,17.33,50.98,1,0
VRA Ground,3,2,0,0,0,2,0,0,0.00,,1,0
Overall (10),19,16,3,0,2,3,78,255,19.62,61.89,9,0
