0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,7.0,0,20,1,0,1/14,20.00,42.00,2.86
Bangladesh,19.0,1,92,4,0,2/16,23.00,28.50,4.84
England,65.1,0,317,3,0,1/13,105.67,130.33,4.86
India,82.0,2,430,15,1,4/42,28.67,32.80,5.24
Kenya,5.0,0,21,0,0,0/21,,,4.20
New Zealand,60.0,0,287,7,0,2/45,41.00,51.43,4.78
Pakistan,31.1,3,127,5,0,3/15,25.40,37.40,4.07
Scotland,2.0,0,7,0,0,,,,3.50
South Africa,42.4,0,259,3,0,1/29,86.33,85.33,6.07
Sri Lanka,60.5,0,312,10,1,5/35,31.20,36.50,5.13
West Indies,40.0,1,185,7,0,3/26,26.43,34.29,4.63
Zimbabwe,16.0,0,89,2,0,1/14,44.50,48.00,5.56
Overall (12),430.5,7,2146,57,2,5/35,37.65,45.35,4.98
