0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,24.0,0,110,3,0,1/23,36.67,48.00,4.58
Arnos Vale Ground,4.0,1,15,1,0,1/15,15.00,24.00,3.75
Basin Reserve,3.0,0,13,1,0,1/13,13.00,18.00,4.33
Bellerive Oval,8.1,0,43,0,0,,,,5.27
Brabourne Stadium,5.0,0,18,1,0,1/18,18.00,30.00,3.60
Brisbane Cricket Ground,27.0,0,134,4,0,3/52,33.50,40.50,4.96
Eden Gardens,7.0,1,36,2,0,2/36,18.00,21.00,5.14
Edgbaston,1.0,0,4,0,0,,,,4.00
Etihad Stadium,3.0,0,16,0,0,,,,5.33
Grange Cricket Club,2.0,0,7,0,0,,,,3.50
Harare Sports Club,1.0,0,2,0,0,,,,2.00
Kennington Oval,10.0,0,56,1,0,1/13,56.00,60.00,5.60
Kensington Oval,5.0,0,33,2,0,2/33,16.50,15.00,6.60
Khan Shaheb Osman Ali Stadium,7.0,0,29,3,0,2/16,9.67,14.00,4.14
Kingsmead,3.0,0,22,0,0,,,,7.33
Kinrara Academy Oval,4.0,0,13,0,0,,,,3.25
Lord's,11.0,0,60,0,0,,,,5.45
M Chinnaswamy Stadium,9.0,0,57,1,0,1/36,57.00,54.00,6.33
Manuka Oval,3.0,0,23,0,0,0/23,,,7.67
Marrara Cricket Ground,2.0,0,7,1,0,1/7,7.00,12.00,3.50
McLean Park,7.0,0,38,0,0,0/8,,,5.43
Melbourne Cricket Ground,46.0,0,227,5,0,2/45,45.40,55.20,4.93
National Cricket Stadium (Grenada),21.0,0,88,3,0,3/26,29.33,42.00,4.19
Nehru Stadium (Guwahati),5.0,0,21,0,0,0/21,,,4.20
Nehru Stadium (Kochi),9.0,1,35,2,0,2/35,17.50,27.00,3.89
Nehru Stadium (Pune),2.0,0,14,0,0,0/14,,,7.00
Newlands,3.0,0,24,0,0,,,,8.00
Old Trafford,7.0,0,39,1,0,1/14,39.00,42.00,5.57
Queen's Park Oval,4.0,0,25,0,0,,,,6.25
R Premadasa Stadium,8.0,0,39,0,0,,,,4.88
Rangiri Dambulla International Stadium,12.5,0,56,5,1,5/35,11.20,15.40,4.36
Riverside Ground,5.0,0,17,0,0,,,,3.40
Sardar Patel Stadium,3.0,0,19,0,0,,,,6.33
Sharjah Cricket Stadium,7.0,0,17,1,0,1/3,17.00,42.00,2.43
Sheikh Zayed Stadium,17.1,3,75,4,0,3/15,18.75,25.75,4.37
Shere Bangla National Stadium,2.0,0,13,0,0,,,,6.50
Sinhalese Sports Club Ground,4.0,0,17,0,0,0/17,,,4.25
Sir Vivian Richards Stadium,4.0,0,27,0,0,,,,6.75
Sophia Gardens,6.0,0,38,0,0,,,,6.33
St George's Park,12.1,0,70,1,0,1/46,70.00,73.00,5.75
St Lawrence Ground,2.0,1,5,0,0,0/5,,,2.50
SuperSport Park,3.3,0,19,0,0,,,,5.43
Sydney Cricket Ground,36.0,0,201,2,0,1/14,100.50,108.00,5.58
Trent Bridge,2.0,0,11,0,0,0/11,,,5.50
Vidarbha Cricket Association Ground,2.0,0,26,0,0,0/26,,,13.00
WACA Ground,31.0,0,123,5,0,2/48,24.60,37.20,3.97
Wanderers Stadium,9.0,0,65,1,0,1/49,65.00,54.00,7.22
Wankhede Stadium,13.0,0,55,5,1,4/42,11.00,15.60,4.23
Warner Park,7.0,0,39,2,0,2/34,19.50,21.00,5.57
Westpac Stadium,1.0,0,5,0,0,,,,5.00
Overall (50),430.5,7,2146,57,2,5/35,37.65,45.35,4.98
