0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,26.0,3,107,2,0,1/31,53.50,78.00,4.12
AMI Stadium,8.0,0,34,0,0,0/34,,,4.25
Basin Reserve,5.0,1,23,1,0,1/23,23.00,30.00,4.60
Bellerive Oval,10.0,2,30,1,0,1/30,30.00,60.00,3.00
Brisbane Cricket Ground,20.0,5,44,3,0,2/25,14.67,40.00,2.20
Buffalo Park,10.0,0,55,1,0,1/55,55.00,60.00,5.50
Eden Park,6.0,0,33,0,0,0/33,,,5.50
Harare Sports Club,19.0,3,59,2,0,2/24,29.50,57.00,3.11
Kingsmead,10.0,2,22,1,0,1/22,22.00,60.00,2.20
Mangaung Oval,8.0,1,70,0,0,0/70,,,8.75
Melbourne Cricket Ground,28.0,5,76,5,0,2/22,15.20,33.60,2.71
New Road,10.0,2,35,0,0,0/35,,,3.50
Newlands,10.0,1,26,1,0,1/26,26.00,60.00,2.60
R Premadasa Stadium,10.0,2,27,1,0,1/27,27.00,60.00,2.70
Sardar Patel Stadium,8.0,0,50,2,0,2/50,25.00,24.00,6.25
Sharjah Cricket Stadium,10.0,1,30,1,0,1/30,30.00,60.00,3.00
Sophia Gardens,5.0,1,18,1,0,1/18,18.00,30.00,3.60
St George's Park,7.0,3,18,3,0,3/18,6.00,14.00,2.57
SuperSport Park,10.0,0,44,1,0,1/44,44.00,60.00,4.40
Sydney Cricket Ground,30.0,1,87,4,0,2/28,21.75,45.00,2.90
WACA Ground,6.0,0,51,1,0,1/51,51.00,36.00,8.50
Wanderers Stadium,10.0,1,40,1,0,1/40,40.00,60.00,4.00
Overall (22),266.0,34,979,32,0,3/18,30.59,49.88,3.68
