0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,45,4,1,4/45,11.25,15.00,4.50
Arun Jaitley Stadium,27.0,2,111,5,0,3/48,22.20,32.40,4.11
Barabati Stadium,10.0,1,63,1,0,1/63,63.00,60.00,6.30
Bay Oval,17.0,2,88,4,0,2/42,22.00,25.50,5.18
Brabourne Stadium,5.0,1,30,1,0,1/30,30.00,30.00,6.00
Brisbane Cricket Ground,2.0,0,18,0,0,0/18,,,9.00
Dr YS Rajasekhara Reddy Cricket Stadium,15.5,1,91,3,0,2/56,30.33,31.67,5.75
Dubai International Cricket Stadium,42.0,2,176,6,0,3/15,29.33,42.00,4.19
Eden Gardens,23.1,2,126,4,0,3/9,31.50,34.75,5.44
Eden Park,9.0,0,48,1,0,1/48,48.00,54.00,5.33
Edgbaston,43.0,7,179,8,0,2/14,22.38,32.25,4.16
Green Park,28.0,0,201,2,0,1/42,100.50,84.00,7.18
Greenfield International Stadium,4.0,1,11,1,0,1/11,11.00,24.00,2.75
Harare Sports Club,26.0,5,80,5,1,4/33,16.00,31.20,3.08
Headingley,25.0,0,167,2,0,1/45,83.50,75.00,6.68
Himachal Pradesh Cricket Association Stadium,27.4,4,112,3,0,2/25,37.33,55.33,4.05
Holkar Cricket Stadium,18.4,0,93,3,0,3/41,31.00,37.33,4.98
JSCA International Stadium Complex,10.0,2,40,1,0,1/40,40.00,60.00,4.00
Kennington Oval,45.3,2,203,8,0,3/50,25.38,34.13,4.46
Khan Shaheb Osman Ali Stadium,17.2,2,86,1,0,1/41,86.00,104.00,4.96
Kingsmead,10.0,1,71,1,0,1/71,71.00,60.00,7.10
M Chinnaswamy Stadium,8.0,1,47,0,0,0/47,,,5.88
MA Chidambaram Stadium,23.0,3,120,6,0,3/68,20.00,23.00,5.22
Maharashtra Cricket Association Stadium,27.0,2,156,4,0,3/45,39.00,40.50,5.78
Manuka Oval,8.0,0,69,0,0,0/69,,,8.63
McLean Park,15.0,0,58,1,0,1/38,58.00,90.00,3.87
Melbourne Cricket Ground,17.5,1,72,3,0,2/28,24.00,35.67,4.04
Nehru Stadium (Kochi),25.0,3,93,3,0,3/29,31.00,50.00,3.72
Newlands,7.0,0,41,0,0,0/41,,,5.86
Old Trafford,12.4,1,51,3,0,3/43,17.00,25.33,4.03
Pallekele International Cricket Stadium,19.0,2,94,0,0,0/41,,,4.95
Providence Stadium,4.0,1,11,0,0,0/11,,,2.75
Punjab Cricket Association IS Bindra Stadium,38.0,3,187,3,0,1/40,62.33,76.00,4.92
Queen's Park Oval,40.0,8,149,15,2,4/8,9.93,16.00,3.73
R Premadasa Stadium,9.4,0,42,5,1,5/42,8.40,11.60,4.34
Rangiri Dambulla International Stadium,6.0,0,33,0,0,0/33,,,5.50
Sabina Park,7.0,1,36,1,0,1/36,36.00,42.00,5.14
Saurashtra Cricket Association Stadium,17.0,1,117,0,0,0/52,,,6.88
Sawai Mansingh Stadium,10.0,0,54,0,0,0/54,,,5.40
Seddon Park,22.0,2,130,3,0,2/25,43.33,44.00,5.91
Shere Bangla National Stadium,30.0,1,150,4,0,2/37,37.50,45.00,5.00
Sir Vivian Richards Stadium,5.0,0,19,0,0,0/19,,,3.80
Sophia Gardens,23.0,2,97,4,0,2/49,24.25,34.50,4.22
St George's Park,7.0,0,43,0,0,0/43,,,6.14
SuperSport Park,5.0,1,19,1,0,1/19,19.00,30.00,3.80
Sydney Cricket Ground,10.0,0,66,2,0,2/66,33.00,30.00,6.60
The Rose Bowl,10.0,0,44,2,0,2/44,22.00,30.00,4.40
Trent Bridge,8.0,0,45,1,0,1/45,45.00,48.00,5.63
Vidarbha Cricket Association Stadium,16.0,0,82,2,0,1/40,41.00,48.00,5.13
WACA Ground,14.0,0,61,1,0,1/19,61.00,84.00,4.36
Wanderers Stadium,13.0,0,95,0,0,0/27,,,7.31
Wankhede Stadium,20.0,0,162,2,0,1/56,81.00,60.00,8.10
Westpac Stadium,15.1,0,86,2,0,1/38,43.00,45.50,5.67
Overall (53),908.3,68,4568,132,5,5/42,34.61,41.30,5.03
