0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,23.3,1,114,5,0,2/35,22.80,28.20,4.85
Cazaly's Stadium,2.2,0,17,0,0,,,,7.29
City Oval,2.0,0,14,0,0,0/14,,,7.00
Diamond Oval,2.0,0,19,0,0,,,,9.50
Kingsmead,10.0,0,26,2,0,2/26,13.00,30.00,2.60
MA Aziz Stadium,1.0,0,17,0,0,,,,17.00
Marrara Cricket Ground,2.0,0,12,0,0,0/12,,,6.00
Multan Cricket Stadium,6.0,0,33,0,0,0/33,,,5.50
Senwes Park,5.0,0,26,0,0,0/26,,,5.20
Wanderers Stadium,10.0,0,49,3,0,3/49,16.33,20.00,4.90
Overall (10),63.5,1,327,10,0,3/49,32.70,38.30,5.12
