0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bellerive Oval,15.0,0,75,2,0,1/29,37.50,45.00,5.00
Bert Sutcliffe Oval,10.0,1,48,3,0,3/48,16.00,20.00,4.80
Civil Service Cricket Club,9.5,0,63,1,0,1/63,63.00,59.00,6.41
Dubai International Cricket Stadium,8.0,0,48,1,0,1/48,48.00,48.00,6.00
Grange Cricket Club,10.0,2,36,1,0,1/36,36.00,60.00,3.60
Hagley Oval,19.0,1,89,3,0,2/47,29.67,38.00,4.68
ICC Global Cricket Academy,4.0,0,27,0,0,0/27,,,6.75
Mannofield Park,22.0,0,119,6,0,3/39,19.83,22.00,5.41
Mission Road,8.0,0,38,2,0,2/38,19.00,24.00,4.75
Sharjah Cricket Stadium,9.0,1,47,1,0,1/47,47.00,54.00,5.22
University Oval,4.0,0,27,0,0,0/27,,,6.75
Overall (11),118.5,5,617,20,0,3/39,30.85,35.65,5.19
