0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,13.0,1,74,1,0,1/47,74.00,78.00,5.69
Australia,5.0,0,29,1,0,1/29,29.00,30.00,5.80
Canada,9.0,0,47,2,0,2/47,23.50,27.00,5.22
England,4.0,0,36,2,0,2/36,18.00,12.00,9.00
Hong Kong,8.0,0,38,2,0,2/38,19.00,24.00,4.75
Ireland,17.5,0,111,2,0,1/48,55.50,53.50,6.22
Kenya,28.0,1,125,5,0,3/39,25.00,33.60,4.46
New Zealand,4.0,0,27,0,0,0/27,,,6.75
Pakistan,10.0,2,36,1,0,1/36,36.00,60.00,3.60
Sri Lanka,10.0,0,46,1,0,1/46,46.00,60.00,4.60
United Arab Emirates,10.0,1,48,3,0,3/48,16.00,20.00,4.80
Overall (11),118.5,5,617,20,0,3/39,30.85,35.65,5.19
