0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,08/03/2013,Afghanistan,Sharjah Cricket Stadium,c Nawroz Mangal b Dawlat Zadran,9,12,75.00,,9,9.00,75.00
2,17/05/2013,Pakistan,Grange Cricket Club,lbw b Saeed Ajmal,13,13,100.00,,22,11.00,88.00
3,30/06/2013,Kenya,Mannofield Park,did not bat,-,-,-,,22,11.00,88.00
4,02/07/2013,Kenya,Mannofield Park,c C O Obuya b R G Aga,16,8,200.00,,38,12.67,115.15
5,06/09/2013,Ireland,Civil Service Cricket Club,c K J O'Brien b P R Stirling,11,24,45.83,,49,12.25,85.96
6,23/01/2014,Canada,Hagley Oval,c A S Hansra b Khurram Chohan,10,7,142.86,,59,11.80,92.19
7,30/01/2014,Kenya,Hagley Oval,not out,46*,37,124.32,,105,21.00,103.96
8,01/02/2014,United Arab Emirates,Bert Sutcliffe Oval,not out,4*,3,133.33,,109,21.80,104.81
9,09/05/2014,England,Mannofield Park,c C J Jordan b J C Tredwell,1,3,33.33,,110,18.33,102.80
10,08/01/2015,Afghanistan,ICC Global Cricket Academy,not out,2*,4,50.00,,112,18.67,100.90
11,12/01/2015,Ireland,Dubai International Cricket Stadium,run out,17,24,70.83,,129,18.43,95.56
12,17/02/2015,New Zealand,University Oval,st L Ronchi b D L Vettori,4,6,66.67,,133,16.63,94.33
13,11/03/2015,Sri Lanka,Bellerive Oval,c N L T C Perera b S L Malinga,3,6,50.00,,136,15.11,92.52
14,14/03/2015,Australia,Bellerive Oval,c †B J Haddin b P J Cummins,0,6,0.00,,136,13.60,88.89
15,26/01/2016,Hong Kong,Mission Road,c Anshuman Rath b Nadeem Ahmed,18,19,94.74,,154,14.00,89.53
No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,,
