0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangabandhu National Stadium,6,5,2,0,1,0,55*,115,38.33,94.26,2,0
Shere Bangla National Stadium,2,2,0,0,0,0,17,34,17.00,82.93,0,0
,,,,,,,,,,,,
