0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bellerive Oval,8.2,1,21,1,0,1/21,21.00,50.00,2.52
Brisbane Cricket Ground,7.0,1,34,0,0,0/34,,,4.86
Melbourne Cricket Ground,10.0,1,30,3,0,3/30,10.00,20.00,3.00
Sharjah Cricket Stadium,6.5,0,28,0,0,0/28,,,4.10
Sydney Cricket Ground,4.0,0,33,0,0,0/33,,,8.25
Overall (5),36.1,3,146,4,0,3/30,36.50,54.25,4.04
