0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,655.5,28,3020,83,1,4/33,36.39,47.41,4.60
Second,824.4,28,3741,112,2,4/40,33.40,44.18,4.54
Overall,1480.3,56,6761,195,3,4/33,34.67,45.55,4.57
