0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,84.4,2,342,8,0,2/30,42.75,63.50,4.04
AMI Stadium,25.0,1,106,3,0,1/24,35.33,50.00,4.24
Arbab Niaz Stadium,10.0,0,44,0,0,0/44,,,4.40
Arun Jaitley Stadium,37.0,0,204,6,0,2/42,34.00,37.00,5.51
Bangabandhu National Stadium,3.0,0,23,0,0,0/23,,,7.67
Barabati Stadium,4.0,0,9,1,0,1/9,9.00,24.00,2.25
Basin Reserve,23.3,0,114,3,0,2/46,38.00,47.00,4.85
Bellerive Oval,29.0,1,133,4,0,2/28,33.25,43.50,4.59
Bourda,17.0,0,103,1,0,1/47,103.00,102.00,6.06
Brisbane Cricket Ground,74.0,4,329,12,0,3/31,27.42,37.00,4.45
Buffalo Park,9.0,1,25,1,0,1/25,25.00,54.00,2.78
Carisbrook,17.0,0,51,1,0,1/36,51.00,102.00,3.00
Eden Gardens,9.0,0,37,2,0,2/37,18.50,27.00,4.11
Eden Park,27.0,2,132,3,0,2/27,44.00,54.00,4.89
Edgbaston,8.0,0,55,1,0,1/55,55.00,48.00,6.88
Gaddafi Stadium,38.0,1,180,4,0,2/35,45.00,57.00,4.74
Gymkhana Club Ground,4.0,0,28,1,0,1/28,28.00,24.00,7.00
Headingley,6.0,0,37,0,0,,,,6.17
Ibn-e-Qasim Bagh Stadium,10.0,1,37,0,0,0/37,,,3.70
Indira Priyadarshini Stadium,13.0,0,72,3,0,3/29,24.00,26.00,5.54
Iqbal Stadium,10.0,1,40,0,0,0/40,,,4.00
Kennington Oval,5.0,0,28,2,0,2/8,14.00,15.00,5.60
Kensington Oval,10.0,0,42,3,0,2/25,14.00,20.00,4.20
Kingsmead,12.0,0,67,0,0,0/18,,,5.58
Lord's,26.0,0,135,1,0,1/43,135.00,156.00,5.19
M Chinnaswamy Stadium,9.0,0,52,2,0,2/52,26.00,27.00,5.78
MA Chidambaram Stadium,19.5,3,84,2,0,2/52,42.00,59.50,4.24
Madhavrao Scindia Cricket Ground,10.0,1,50,2,0,2/50,25.00,30.00,5.00
Mangaung Oval,10.0,0,48,2,0,2/48,24.00,30.00,4.80
McLean Park,10.0,0,56,0,0,,,,5.60
Melbourne Cricket Ground,231.4,4,943,25,0,3/26,37.72,55.60,4.07
National Cricket Stadium (Grenada),3.3,0,13,1,0,1/13,13.00,21.00,3.71
National Stadium (Karachi),3.2,0,22,1,0,1/22,22.00,20.00,6.60
Nehru Stadium (Guwahati),4.0,0,24,0,0,0/24,,,6.00
Nehru Stadium (Indore),6.0,0,36,2,0,2/36,18.00,18.00,6.00
New Road,6.0,0,22,1,0,1/22,22.00,36.00,3.67
Newlands,4.0,0,22,0,0,,,,5.50
Old Trafford,21.0,1,98,5,0,3/53,19.60,25.20,4.67
P Sara Oval,6.0,0,32,1,0,1/32,32.00,36.00,5.33
Punjab Cricket Association IS Bindra Stadium,7.0,0,30,1,0,1/30,30.00,42.00,4.29
Queen's Park Oval,33.3,1,152,3,0,2/61,50.67,67.00,4.54
R Premadasa Stadium,33.1,4,166,4,0,1/24,41.50,49.75,5.01
Rawalpindi Cricket Stadium,5.0,0,26,0,0,0/26,,,5.20
Sabina Park,7.0,1,32,2,0,2/32,16.00,21.00,4.57
Sardar Patel Stadium,10.0,0,46,1,0,1/46,46.00,60.00,4.60
Sawai Mansingh Stadium,7.0,0,42,0,0,,,,6.00
Sector 16 Stadium,9.4,0,37,2,0,2/37,18.50,29.00,3.83
Seddon Park,7.4,0,59,0,0,,,,7.70
Sharjah Cricket Stadium,111.0,5,541,13,1,4/40,41.62,51.23,4.87
Sher-I-Kashmir Stadium,9.0,0,40,2,0,2/40,20.00,27.00,4.44
Sinhalese Sports Club Ground,16.0,1,36,4,0,3/16,9.00,24.00,2.25
Sophia Gardens,4.0,0,25,0,0,,,,6.25
St George's Park,14.0,1,81,2,0,1/33,40.50,42.00,5.79
SuperSport Park,5.0,0,28,0,0,,,,5.60
Sydney Cricket Ground,187.1,8,829,30,1,4/33,27.63,37.43,4.43
Trent Bridge,11.0,1,47,1,0,1/47,47.00,66.00,4.27
Vidarbha Cricket Association Ground,7.0,2,22,2,0,2/22,11.00,21.00,3.14
WACA Ground,127.5,9,571,22,1,4/48,25.95,34.86,4.47
Wanderers Stadium,10.0,0,54,0,0,,,,5.40
Wankhede Stadium,3.0,0,22,2,0,2/22,11.00,9.00,7.33
Overall (60),1480.3,56,6761,195,3,4/33,34.67,45.55,4.57
