0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,06/01/1985,West Indies,Melbourne Cricket Ground,-,0,,1/52,1,52.00,,0,,,,19 years 267 days
2.0,08/01/1985,Sri Lanka,Sydney Cricket Ground,-,0,,0/49,1,101.00,,0,,,,19 years 269 days
3.0,13/01/1985,West Indies,Brisbane Cricket Ground,13,13,13.00,2/33,3,44.67,,0,,,,19 years 274 days
4.0,15/01/1985,West Indies,Sydney Cricket Ground,-,13,13.00,3/30,6,27.33,,0,,,,19 years 276 days
5.0,19/01/1985,Sri Lanka,Melbourne Cricket Ground,0,13,6.50,0/36,6,33.33,,0,,,,19 years 280 days
6.0,20/01/1985,West Indies,Melbourne Cricket Ground,19,32,10.67,1/50,7,35.71,,0,,,,19 years 281 days
7.0,23/01/1985,Sri Lanka,Sydney Cricket Ground,-,32,10.67,1/59,8,38.63,,0,,,,19 years 284 days
8.0,27/01/1985,West Indies,Adelaide Oval,2,34,8.50,2/37,10,34.60,,0,,,,19 years 288 days
9.0,06/02/1985,West Indies,Sydney Cricket Ground,-,34,8.50,3/44,13,30.00,,0,,,,19 years 298 days
10.0,10/02/1985,West Indies,Melbourne Cricket Ground,-,34,8.50,0/56,13,34.31,,0,,,,19 years 302 days
11.0,12/02/1985,West Indies,Sydney Cricket Ground,0,34,6.80,2/36,15,32.13,,0,,,,19 years 304 days
12.0,17/02/1985,England,Melbourne Cricket Ground,-,34,6.80,3/39,18,28.94,1,1,,,,19 years 309 days
13.0,24/02/1985,Pakistan,Melbourne Cricket Ground,4,38,6.33,0/51,18,31.78,1,2,,,,19 years 316 days
14.0,29/03/1985,India,Sharjah Cricket Stadium,0*,38,6.33,3/36,21,28.95,,2,,,,19 years 349 days
15.0,30/05/1985,England,Old Trafford,-,38,6.33,3/46,24,27.25,1,3,,,,20 years 46 days
16.0,01/06/1985,England,Edgbaston,-,38,6.33,2/56,26,27.31,,3,,,,20 years 48 days
17.0,03/06/1985,England,Lord's,-,38,6.33,2/51,28,27.18,,3,,,,20 years 50 days
18.0,09/01/1986,New Zealand,Melbourne Cricket Ground,-,38,6.33,1/20,29,26.93,,3,,,,20 years 270 days
19.0,12/01/1986,India,Brisbane Cricket Ground,24*,62,10.33,2/32,31,26.23,,3,,,,20 years 273 days
20.0,14/01/1986,New Zealand,Sydney Cricket Ground,1*,63,10.50,0/21,31,26.90,,3,,,,20 years 275 days
21.0,16/01/1986,India,Melbourne Cricket Ground,12,75,10.71,0/29,31,27.84,,3,,,,20 years 277 days
22.0,19/01/1986,New Zealand,WACA Ground,-,75,10.71,0/20,31,28.48,,3,,,,20 years 280 days
23.0,21/01/1986,India,Sydney Cricket Ground,2,77,9.63,0/27,31,29.35,1,4,,,,20 years 282 days
24.0,26/01/1986,India,Adelaide Oval,1,78,8.67,3/20,34,27.35,1,5,,,,20 years 287 days
25.0,27/01/1986,New Zealand,Adelaide Oval,1,79,7.90,2/70,36,27.78,1,6,,,,20 years 288 days
26.0,29/01/1986,New Zealand,Sydney Cricket Ground,6*,85,8.50,2/28,38,27.05,,6,,,,20 years 290 days
27.0,31/01/1986,India,Melbourne Cricket Ground,0,85,7.73,0/55,38,28.50,,6,,,,20 years 292 days
28.0,05/02/1986,India,Sydney Cricket Ground,0,85,7.08,0/26,38,29.18,,6,,,,20 years 297 days
29.0,09/02/1986,India,Melbourne Cricket Ground,-,85,7.08,0/35,38,30.11,,6,,,,20 years 301 days
30.0,19/03/1986,New Zealand,Carisbrook,0,85,6.54,1/40,39,30.36,,6,,,,20 years 339 days
31.0,22/03/1986,New Zealand,AMI Stadium,37,122,8.71,1/50,40,30.85,1,7,,,,20 years 342 days
32.0,26/03/1986,New Zealand,Basin Reserve,4*,126,9.00,1/41,41,31.10,,7,,,,20 years 346 days
33.0,29/03/1986,New Zealand,Eden Park,12*,138,9.86,0/23,41,31.66,,7,,,,20 years 349 days
34.0,11/04/1986,Pakistan,Sharjah Cricket Stadium,1,139,9.27,0/29,41,32.37,,7,,,,20 years 362 days
35.0,07/09/1986,India,Sawai Mansingh Stadium,-,139,9.27,0/75,41,34.20,,7,,,,21 years 145 days
36.0,09/09/1986,India,Sher-I-Kashmir Stadium,7*,146,9.73,0/37,41,35.10,,7,,,,21 years 147 days
37.0,05/10/1986,India,Sardar Patel Stadium,4,150,9.38,1/24,42,34.83,,7,,,,21 years 173 days
38.0,07/10/1986,India,Madhavrao Scindia Cricket Ground,-,150,9.38,0/61,42,36.29,1,8,,,,21 years 175 days
39.0,04/01/1987,West Indies,WACA Ground,7,157,9.24,1/67,43,37.00,,8,,,,21 years 264 days
40.0,09/10/1987,India,MA Chidambaram Stadium,-,157,9.24,4/56,47,35.04,1,9,,,,22 years 177 days
41.0,13/10/1987,Zimbabwe,MA Chidambaram Stadium,1,158,8.78,1/13,48,34.58,,9,,,,22 years 181 days
42.0,18/10/1987,New Zealand,Nehru Stadium (Indore),-,158,8.78,1/30,49,34.49,,9,,,,22 years 186 days
43.0,22/10/1987,India,Arun Jaitley Stadium,4,162,8.53,3/61,52,33.67,,9,,,,22 years 190 days
44.0,27/10/1987,New Zealand,Sector 16 Stadium,5,167,8.35,1/43,53,33.85,,9,,,,22 years 195 days
45.0,30/10/1987,Zimbabwe,Barabati Stadium,9,176,8.38,2/43,55,33.40,,9,,,,22 years 198 days
46.0,04/11/1987,Pakistan,Gaddafi Stadium,1,177,8.05,5/44,60,31.35,1,10,,,,22 years 203 days
47.0,08/11/1987,England,Eden Gardens,14,191,8.30,1/51,61,31.67,,10,,,,22 years 207 days
48.0,02/01/1988,Sri Lanka,WACA Ground,0*,191,8.30,0/15,61,31.92,,10,,,,22 years 262 days
49.0,03/01/1988,New Zealand,WACA Ground,7,198,8.25,2/37,63,31.49,1,11,,,,22 years 263 days
50.0,07/01/1988,New Zealand,Melbourne Cricket Ground,9,207,8.28,3/50,66,30.82,,11,,,,22 years 267 days
51.0,10/01/1988,Sri Lanka,Adelaide Oval,8,215,8.27,2/31,68,30.37,,11,,,,22 years 270 days
52.0,14/01/1988,Sri Lanka,Melbourne Cricket Ground,19,234,8.67,2/42,70,30.10,1,12,,,,22 years 274 days
53.0,17/01/1988,New Zealand,Brisbane Cricket Ground,0,234,8.36,1/49,71,30.37,1,13,,,,22 years 277 days
54.0,20/01/1988,New Zealand,Sydney Cricket Ground,18,252,8.69,1/31,72,30.38,1,14,,,,22 years 280 days
55.0,22/01/1988,New Zealand,Melbourne Cricket Ground,-,252,8.69,2/37,74,30.05,,14,,,,22 years 282 days
56.0,24/01/1988,New Zealand,Sydney Cricket Ground,24,276,9.20,2/29,76,29.64,,14,,,,22 years 284 days
57.0,14/10/1988,Pakistan,Gaddafi Stadium,6,282,9.10,1/43,77,29.82,,14,,,,23 years 183 days
58.0,11/12/1988,Pakistan,Adelaide Oval,-,282,9.10,2/51,79,29.71,,14,,,,23 years 241 days
59.0,13/12/1988,West Indies,Sydney Cricket Ground,6,288,9.00,2/37,81,29.43,,14,,,,23 years 243 days
60.0,15/12/1988,West Indies,Melbourne Cricket Ground,2,290,8.79,4/38,85,28.49,,14,,,,23 years 245 days
61.0,02/01/1989,Pakistan,WACA Ground,0,290,8.53,2/38,87,28.28,,14,,,,23 years 263 days
62.0,05/01/1989,West Indies,Melbourne Cricket Ground,2*,292,8.59,2/54,89,28.25,1,15,,,,23 years 266 days
63.0,08/01/1989,Pakistan,Brisbane Cricket Ground,32,324,9.26,0/45,89,28.75,1,16,,,,23 years 269 days
64.0,12/01/1989,West Indies,Sydney Cricket Ground,-,324,9.26,1/26,90,28.72,,16,,,,23 years 273 days
65.0,13/02/1990,Pakistan,Sydney Cricket Ground,0,324,9.00,1/35,91,28.79,1,17,,,,24 years 305 days
66.0,26/02/1991,West Indies,Sabina Park,-,324,9.00,4/34,95,27.94,,17,,,,25 years 317 days
67.0,09/03/1991,West Indies,Queen's Park Oval,1,325,8.78,3/29,98,27.38,,17,,,,25 years 328 days
68.0,10/03/1991,West Indies,Queen's Park Oval,3*,328,8.86,0/21,98,27.59,,17,,,,25 years 329 days
69.0,13/03/1991,West Indies,Kensington Oval,1*,329,8.89,2/40,100,27.44,1,18,,,,25 years 332 days
70.0,20/03/1991,West Indies,Bourda,-,329,8.89,3/29,103,26.92,,18,,,,25 years 339 days
71.0,08/12/1991,India,WACA Ground,5,334,8.79,1/40,104,27.05,,18,,,,26 years 237 days
72.0,10/12/1991,India,Bellerive Oval,-,334,8.79,3/19,107,26.47,,18,,,,26 years 239 days
73.0,12/12/1991,West Indies,Melbourne Cricket Ground,0,334,8.56,3/23,110,25.95,,18,,,,26 years 241 days
