0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,7.0,0,50,1,0,1/32,50.00,42.00,7.14
Bangladesh,25.0,1,144,4,0,2/30,36.00,37.50,5.76
England,10.0,0,68,3,0,3/68,22.67,20.00,6.80
India,13.0,0,92,2,0,2/51,46.00,39.00,7.08
Ireland,122.4,5,551,18,1,6/43,30.61,40.89,4.49
Netherlands,2.2,1,24,0,0,0/8,,,10.29
New Zealand,9.0,1,55,0,0,0/55,,,6.11
Pakistan,19.4,0,134,1,0,1/61,134.00,118.00,6.81
Scotland,43.0,0,237,10,1,4/31,23.70,25.80,5.51
South Africa,6.0,0,29,1,0,1/29,29.00,36.00,4.83
Sri Lanka,12.0,0,67,2,0,2/29,33.50,36.00,5.58
United Arab Emirates,16.0,0,84,1,0,1/53,84.00,96.00,5.25
West Indies,29.0,1,131,5,0,2/15,26.20,34.80,4.52
Zimbabwe,51.0,2,302,11,1,4/27,27.45,27.82,5.92
Overall (14),365.4,11,1968,59,3,6/43,33.36,37.19,5.38
