0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,19/04/2009,Scotland,Willowmoore Park,C J O Smith (b),6.0,2/25,,18.00,4.17,1,12.50
,,,,N F I McCallum (lbw),,,,,,2,
2.0,01/07/2010,Canada,Sportpark Westvliet,A Bagai (b),9.0,2/31,,22.50,3.73,3,14.00
,,,,Rizwan Cheema (c Nawroz Mangal),,,,,,4,
3.0,03/07/2010,Ireland,Hazelaarweg,A R Cusack (c Shabir Noori),8.0,2/27,,23.00,3.61,5,13.83
,,,,P R Stirling (b),,,,,,6,
4.0,05/07/2010,Kenya,VRA Ground,,6.0,0/21,,29.00,3.59,,17.33
5.0,07/07/2010,Netherlands,Sportpark Westvliet,E S Szwarczynski (c Karim Sadiq ),10.0,3/30,,26.00,3.44,7,14.89
,,,,T N de Grooth (lbw),,,,,,8,
,,,,W Barresi (c Mohammad Nabi),,,,,,9,
6.0,09/07/2010,Scotland,Hazelaarweg,,3.0,0/16,,28.00,3.57,,16.67
