0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Boland Park,2,2,0,0,0,0,26,33,16.50,37.93,3,0
Buffalo Park,1,1,1,0,0,0,17*,17,,44.74,0,0
Cambusdoon New Ground,2,0,0,0,0,0,0,0,,,2,0
Castle Avenue,3,3,0,0,0,0,18,21,7.00,31.82,1,0
Civil Service Cricket Club,2,0,0,0,0,0,0,0,,,2,0
"Cricket, Skating & Curling Club",1,0,0,0,0,0,0,0,,,1,0
Gymkhana Club Ground,2,1,1,0,0,0,19*,19,,47.50,0,0
Hazelaarweg,3,1,1,0,0,0,19*,19,,100.00,6,2
Jaffrey Sports Club Ground,1,1,1,0,0,0,0*,0,,,1,0
Mangaung Oval,1,0,0,0,0,0,0,0,,,0,1
Queens Sports Club,1,1,1,0,0,0,8*,8,,72.73,1,0
Ruaraka Sports Club Ground,2,0,0,0,0,0,0,0,,,5,0
Senwes Park,6,3,2,0,0,1,29*,35,35.00,92.11,10,2
VRA Ground,6,3,1,0,0,0,4,5,2.50,38.46,5,1
Warner Park,3,1,0,0,0,0,3,3,3.00,25.00,3,1
Willowmoore Park,2,2,1,0,0,1,9*,9,9.00,25.00,1,0
Overall (16),38,19,9,0,0,2,29*,169,16.90,46.94,41,7
