0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,1,1,0,0,0,21*,21,,123.53,2,0
AMI Stadium,2,2,1,0,0,0,20*,27,27.00,77.14,3,0
Arbab Niaz Stadium,1,1,0,0,0,0,25,25,25.00,65.79,1,0
Asgiriya Stadium,1,0,0,0,0,0,0,0,,,0,0
Basin Reserve,2,2,1,0,0,1,22*,22,22.00,39.29,1,1
Bellerive Oval,2,2,2,0,0,0,38*,47,,61.84,1,0
Brabourne Stadium,1,1,1,0,0,0,17*,17,,73.91,0,1
Brisbane Cricket Ground,4,2,0,0,0,0,15,20,10.00,60.61,7,0
Buffalo Park,5,3,1,0,0,2,7*,7,3.50,53.85,3,0
Captain Roop Singh Stadium,1,1,0,0,0,0,5,5,5.00,83.33,1,0
Eden Gardens,2,2,1,0,0,0,15,19,19.00,100.00,3,1
Eden Park,1,1,0,0,0,0,28,28,28.00,52.83,0,0
Edgbaston,1,1,1,0,0,0,20*,20,,111.11,0,0
Gaddafi Stadium,5,3,1,0,0,0,10*,19,9.50,65.52,3,2
Gymkhana Club Ground,3,2,1,0,0,0,11*,14,14.00,82.35,4,0
Harare Sports Club,2,2,0,0,0,1,5,5,2.50,27.78,9,0
Iqbal Stadium,2,2,1,0,0,0,27*,37,37.00,90.24,2,0
Jawaharlal Nehru Stadium (Delhi),1,0,0,0,0,0,0,0,,,0,1
Kingsmead,8,5,1,0,1,1,53,91,22.75,75.21,16,0
Lal Bahadur Shastri Stadium,1,1,1,0,0,0,9*,9,,150.00,0,0
M Chinnaswamy Stadium,1,0,0,0,0,0,0,0,,,0,0
Madhavrao Scindia Cricket Ground,1,1,1,0,0,0,4*,4,,100.00,1,0
Mangaung Oval,6,3,1,0,0,0,18,32,16.00,88.89,4,1
Manuka Oval,1,0,0,0,0,0,0,0,,,2,0
Melbourne Cricket Ground,5,2,2,0,0,0,18*,29,,90.63,8,0
Nahar Singh Stadium,1,1,0,0,0,0,5,5,5.00,83.33,1,1
Nairobi Club Ground,1,1,0,0,0,0,1,1,1.00,16.67,0,0
National Stadium (Karachi),1,1,0,0,0,0,7,7,7.00,46.67,0,1
Nehru Stadium (Guwahati),2,1,1,0,0,0,1*,1,,,2,0
Nehru Stadium (Indore),1,0,0,0,0,0,0,0,,,1,1
Newlands,7,4,0,0,0,0,23,42,10.50,71.19,6,0
Old Trafford,1,1,0,0,0,0,14,14,14.00,25.93,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,1,0,0,0,23*,23,,63.89,1,0
Queen's Park Oval,2,2,1,0,0,0,17*,23,23.00,69.70,0,0
R Premadasa Stadium,2,2,1,0,0,0,5,6,6.00,27.27,6,2
Rawalpindi Cricket Stadium,1,1,1,0,0,0,10*,10,,66.67,1,0
Sabina Park,1,1,0,0,0,0,5,5,5.00,62.50,0,0
Sawai Mansingh Stadium,1,1,1,0,0,0,8*,8,,80.00,1,0
Seddon Park,1,1,1,0,0,0,11*,11,,78.57,1,0
Sharjah Cricket Stadium,5,0,0,0,0,0,0,0,,,7,1
St George's Park,7,4,2,0,0,0,23*,33,16.50,76.74,7,0
SuperSport Park,7,3,1,0,0,0,10,14,7.00,73.68,9,0
Sydney Cricket Ground,8,6,2,0,0,1,38*,69,17.25,60.00,8,3
WACA Ground,3,1,0,0,0,0,25,25,25.00,71.43,10,0
Wanderers Stadium,7,4,3,0,0,0,11*,30,30.00,60.00,14,1
Wankhede Stadium,1,1,0,0,0,0,43,43,43.00,65.15,2,0
Overall (46),122,77,33,0,1,6,53,868,19.73,66.87,148,17
