0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,25,14,7,0,0,1,38*,211,30.14,68.51,38,3
England and Wales,2,2,1,0,0,0,20*,34,34.00,47.22,0,0
India,15,11,7,0,0,0,43,134,33.50,75.71,13,5
Kenya,4,3,1,0,0,0,11*,15,7.50,65.22,4,0
New Zealand,6,6,3,0,0,1,28,88,29.33,55.70,5,1
Pakistan,10,8,3,0,0,0,27*,98,19.60,71.01,7,3
South Africa,47,26,9,0,1,3,53,249,14.65,73.02,59,2
Sri Lanka,3,2,1,0,0,0,5,6,6.00,27.27,6,2
United Arab Emirates,5,0,0,0,0,0,0,0,,,7,1
West Indies,3,3,1,0,0,0,17*,28,14.00,68.29,0,0
Zimbabwe,2,2,0,0,0,1,5,5,2.50,27.78,9,0
,,,,,,,,,,,,
