0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,1,64,0,0,0/64,,,6.40
Arbab Niaz Stadium,15.0,0,72,0,0,0/28,,,4.80
Arun Jaitley Stadium,5.0,0,44,1,0,1/44,44.00,30.00,8.80
Brisbane Cricket Ground,10.0,2,52,2,0,2/52,26.00,30.00,5.20
Carisbrook,10.0,4,28,3,0,3/28,9.33,20.00,2.80
County Ground (Bristol),8.2,0,49,1,0,1/49,49.00,50.00,5.88
Gaddafi Stadium,8.0,0,45,0,0,0/45,,,5.63
Gandhi Sports Complex Ground,9.0,1,44,1,0,1/44,44.00,54.00,4.89
Green Park,5.0,1,25,0,0,0/25,,,5.00
Headingley,18.0,1,89,0,0,0/41,,,4.94
Iqbal Stadium,8.0,1,53,1,0,1/53,53.00,48.00,6.63
Jinnah Stadium (Gujwranwala),8.0,1,17,0,0,0/17,,,2.13
M Chinnaswamy Stadium,9.0,0,33,0,0,0/33,,,3.67
McLean Park,10.0,4,31,1,0,1/31,31.00,60.00,3.10
Melbourne Cricket Ground,27.0,2,100,3,0,3/29,33.33,54.00,3.70
National Stadium (Karachi),10.0,1,48,0,0,0/48,,,4.80
Nehru Stadium (Pune),6.0,2,19,0,0,0/19,,,3.17
Niaz Stadium,18.0,3,71,1,0,1/34,71.00,108.00,3.94
P Sara Oval,50.0,6,196,9,0,3/39,21.78,33.33,3.92
Sharjah Cricket Stadium,19.0,4,56,1,0,1/26,56.00,114.00,2.95
Sinhalese Sports Club Ground,29.2,2,109,2,0,1/23,54.50,88.00,3.72
St Helen's,12.0,2,58,1,0,1/58,58.00,72.00,4.83
Sydney Cricket Ground,29.0,2,128,2,0,2/35,64.00,87.00,4.41
Tasmania Cricket Association Ground,6.4,2,30,0,0,0/30,,,4.50
The Cooper Associates County Ground,12.0,0,55,1,0,1/55,55.00,72.00,4.58
Tyronne Fernando Stadium,16.0,2,52,1,0,1/12,52.00,96.00,3.25
WACA Ground,16.5,0,87,3,0,2/44,29.00,33.67,5.17
Overall (27),385.1,44,1655,34,0,3/28,48.68,67.97,4.30
