0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Cambusdoon New Ground,2,2,0,0,0,0,4,8,4.00,33.33,2,0
Civil Service Cricket Club,1,1,0,0,0,0,22,22,22.00,75.86,0,0
Gymkhana Club Ground,2,2,0,1,0,0,116,124,62.00,76.54,1,0
Jaffrey Sports Club Ground,1,1,0,0,0,0,35,35,35.00,85.37,1,0
Kensington Oval,2,2,0,0,0,0,31,32,16.00,44.44,0,0
National Cricket Stadium (Grenada),1,1,0,0,0,0,20,20,20.00,68.97,0,0
Providence Stadium,3,3,0,0,0,2,1,1,0.33,6.67,0,0
Queen's Park Oval,1,1,0,0,0,0,41,41,41.00,56.94,0,0
Sabina Park,2,2,1,1,0,0,115*,118,118.00,78.67,2,0
Overall (9),15,15,1,2,0,2,116,401,28.64,67.51,6,0
