0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,4.0,0,34,0,0,0/34,,,8.50
Arbab Niaz Stadium,8.0,2,27,1,0,1/27,27.00,48.00,3.38
Arun Jaitley Stadium,9.0,0,59,0,0,0/23,,,6.56
Asgiriya Stadium,13.3,2,55,0,0,0/25,,,4.07
Carisbrook,9.3,2,36,1,0,1/36,36.00,57.00,3.79
County Ground (Bristol),8.0,2,30,2,0,2/30,15.00,24.00,3.75
County Ground (Derby),12.0,4,32,5,1,5/32,6.40,14.40,2.67
Eden Park,10.0,1,65,1,0,1/65,65.00,60.00,6.50
Gaddafi Stadium,15.0,1,69,1,0,1/38,69.00,90.00,4.60
Gandhi Sports Complex Ground,7.0,0,58,1,0,1/58,58.00,42.00,8.29
Green Park,7.0,1,22,0,0,0/22,,,3.14
Headingley,22.0,2,72,6,1,5/39,12.00,22.00,3.27
Iqbal Stadium,10.0,0,53,0,0,0/53,,,5.30
Jinnah Stadium (Gujwranwala),6.0,0,41,1,0,1/41,41.00,36.00,6.83
M Chinnaswamy Stadium,8.0,1,58,2,0,2/58,29.00,24.00,7.25
McLean Park,4.0,0,27,0,0,0/27,,,6.75
Melbourne Cricket Ground,25.0,1,140,1,0,1/47,140.00,150.00,5.60
National Stadium (Karachi),23.0,2,160,1,0,1/97,160.00,138.00,6.96
Nehru Stadium (Guwahati),7.0,0,43,0,0,0/43,,,6.14
Nehru Stadium (Pune),4.2,0,34,0,0,0/34,,,7.85
Niaz Stadium,8.0,1,42,0,0,0/42,,,5.25
P Sara Oval,47.0,7,192,6,0,2/35,32.00,47.00,4.09
Sharjah Cricket Stadium,37.0,2,149,5,0,3/40,29.80,44.40,4.03
Sinhalese Sports Club Ground,63.0,6,238,11,1,4/34,21.64,34.36,3.78
St Helen's,12.0,2,69,2,0,2/69,34.50,36.00,5.75
Sydney Cricket Ground,27.3,1,162,5,0,2/53,32.40,33.00,5.89
The Cooper Associates County Ground,12.0,3,62,2,0,2/62,31.00,36.00,5.17
Tyronne Fernando Stadium,15.0,4,51,3,0,2/26,17.00,30.00,3.40
WACA Ground,18.0,0,112,2,0,2/67,56.00,54.00,6.22
Wankhede Stadium,4.0,0,45,0,0,0/45,,,11.25
Overall (30),455.5,47,2237,59,3,5/32,37.92,46.36,4.91
