0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.0,0,59,2,0,2/59,29.50,27.00,6.56
Boland Park,9.0,0,71,0,0,0/71,,,7.89
Buffalo Park,7.0,0,66,2,0,2/66,33.00,21.00,9.43
Diamond Oval,8.0,0,61,0,0,0/61,,,7.63
Edgbaston,7.0,0,49,0,0,0/49,,,7.00
Hagley Oval,9.0,0,70,2,0,2/70,35.00,27.00,7.78
Manuka Oval,7.0,0,23,1,0,1/23,23.00,42.00,3.29
Melbourne Cricket Ground,20.0,1,151,3,0,3/69,50.33,40.00,7.55
National Cricket Stadium (Grenada),7.0,0,46,0,0,0/46,,,6.57
Rangiri Dambulla International Stadium,17.5,0,88,5,1,4/47,17.60,21.40,4.93
Saxton Oval,24.0,1,129,5,0,3/43,25.80,28.80,5.38
Seddon Park,8.0,0,49,0,0,0/49,,,6.13
Shere Bangla National Stadium,77.4,3,400,22,2,5/28,18.18,21.18,5.15
Sinhalese Sports Club Ground,8.0,1,50,1,0,1/50,50.00,48.00,6.25
Sophia Gardens,8.0,0,43,2,0,2/43,21.50,24.00,5.38
Zahur Ahmed Chowdhury Stadium,9.0,0,46,0,0,0/46,,,5.11
Overall (16),235.3,6,1401,45,3,5/28,31.13,31.40,5.95
