0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,6.2,2,13,2,0,2/13,6.50,19.00,2.05
Australia,63.0,0,337,10,0,3/51,33.70,37.80,5.35
Bangladesh,10.0,0,59,2,0,2/59,29.50,30.00,5.90
India,10.0,0,73,0,0,0/73,,,7.30
New Zealand,14.1,0,130,2,0,1/33,65.00,42.50,9.18
Pakistan,15.2,2,92,2,0,2/40,46.00,46.00,6.00
Scotland,4.0,0,24,1,0,1/24,24.00,24.00,6.00
South Africa,17.3,0,143,1,0,1/54,143.00,105.00,8.17
Sri Lanka,105.0,0,581,23,1,5/29,25.26,27.39,5.53
West Indies,9.0,2,67,0,0,0/67,,,7.44
Overall (10),254.2,6,1519,43,1,5/29,35.33,35.49,5.97
