0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,0,96,4,0,2/37,24.00,30.00,4.80
Brisbane Cricket Ground,9.0,0,53,2,0,2/53,26.50,27.00,5.89
County Ground (Bristol),10.0,0,49,1,0,1/49,49.00,60.00,4.90
Edgbaston,13.1,0,88,2,0,1/33,44.00,39.50,6.68
Headingley,8.0,2,40,2,0,2/40,20.00,24.00,5.00
Kennington Oval,15.0,0,122,4,0,3/25,30.50,22.50,8.13
Lord's,10.0,0,67,2,0,2/67,33.50,30.00,6.70
Mahinda Rajapaksha International Cricket Stadium,7.0,0,46,2,0,2/46,23.00,21.00,6.57
Mangaung Oval,5.3,0,56,0,0,0/56,,,10.18
Mannofield Park,4.0,0,24,1,0,1/24,24.00,24.00,6.00
Melbourne Cricket Ground,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Old Trafford,8.0,0,29,5,1,5/29,5.80,9.60,3.63
Pallekele International Cricket Stadium,19.0,0,124,4,0,2/56,31.00,28.50,6.53
R Premadasa Stadium,20.0,0,90,4,0,2/35,22.50,30.00,4.50
Riverside Ground,10.0,0,56,1,0,1/56,56.00,60.00,5.60
Sir Vivian Richards Stadium,9.0,2,67,0,0,0/67,,,7.44
Sophia Gardens,24.2,0,165,0,0,0/40,,,6.78
St George's Park,5.0,0,33,0,0,0/33,,,6.60
SuperSport Park,7.0,0,54,1,0,1/54,54.00,42.00,7.71
Sydney Cricket Ground,21.2,2,102,4,0,2/13,25.50,32.00,4.78
The Rose Bowl,10.0,0,51,3,0,3/51,17.00,20.00,5.10
WACA Ground,9.0,0,57,0,0,0/57,,,6.33
Overall (22),254.2,6,1519,43,1,5/29,35.33,35.49,5.97
