0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,151.2,6,896,29,1,5/29,30.90,31.31,5.92
Second,103.0,0,623,14,0,3/25,44.50,44.14,6.05
Overall,254.2,6,1519,43,1,5/29,35.33,35.49,5.97
