0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,10/01/2009,West Indies,Eden Park,not out,122*,135,90.37,,122,,90.37
2,13/01/2009,West Indies,McLean Park,c †D Ramdin b K A Pollard,43,39,110.26,,165,165.00,94.83
3,01/02/2009,Australia,WACA Ground,b N W Bracken,13,33,39.39,,178,89.00,85.99
4,06/02/2009,Australia,Melbourne Cricket Ground,c C L White b N W Bracken,8,14,57.14,,186,62.00,84.16
5,08/02/2009,Australia,Sydney Cricket Ground,c C J Ferguson b N W Bracken,6,16,37.50,,192,48.00,81.01
6,10/02/2009,Australia,Adelaide Oval,c N W Bracken b M G Johnson,45,70,64.29,,237,47.40,77.20
7,13/02/2009,Australia,Brisbane Cricket Ground,not out,64*,34,188.24,,301,60.20,88.27
8,03/03/2009,India,McLean Park,c G Gambhir b Harbhajan Singh,64,70,91.43,,365,60.83,88.81
9,06/03/2009,India,Westpac Stadium,did not bat,-,-,-,,365,60.83,88.81
10,08/03/2009,India,AMI Stadium,lbw b Yuvraj Singh,1,4,25.00,,366,52.29,88.19
11,11/03/2009,India,Seddon Park,c sub b I Sharma,25,49,51.02,,391,48.88,84.27
12,14/03/2009,India,Eden Park,not out,57*,50,114.00,,448,56.00,87.16
13,08/09/2009,Sri Lanka,R Premadasa Stadium,c †K C Sangakkara b K M D N Kulasekara,3,13,23.08,,451,50.11,85.58
14,11/09/2009,India,R Premadasa Stadium,c R Dravid b Yuvraj Singh,22,42,52.38,,473,47.30,83.13
15,24/09/2009,South Africa,SuperSport Park,c H M Amla b W D Parnell,21,26,80.77,,494,44.91,83.03
16,27/09/2009,Sri Lanka,Wanderers Stadium,b S L Malinga,66,76,86.84,,560,46.67,83.46
17,29/09/2009,England,Wanderers Stadium,c G P Swann b J M Anderson,53,55,96.36,,613,47.15,84.44
18,03/10/2009,Pakistan,Wanderers Stadium,c Naved-ul-Hasan b Umar Gul,11,10,110.00,,624,44.57,84.78
19,05/10/2009,Australia,SuperSport Park,c & b N M Hauritz,40,64,62.50,,664,44.27,83.00
20,03/11/2009,Pakistan,Sheikh Zayed Stadium,b Umar Gul,4,9,44.44,,668,41.75,82.57
21,06/11/2009,Pakistan,Sheikh Zayed Stadium,c Mohammad Amir b Abdul Razzaq,62,70,88.57,,730,42.94,83.05
22,09/11/2009,Pakistan,Sheikh Zayed Stadium,c Younis Khan b Saeed Ajmal,8,21,38.10,,738,41.00,82.00
23,05/02/2010,Bangladesh,McLean Park,c Raqibul Hasan b Shahadat Hossain,2,8,25.00,,740,38.95,81.50
24,08/02/2010,Bangladesh,University Oval,b Rubel Hossain,32,29,110.34,,772,38.60,82.39
25,11/02/2010,Bangladesh,AMI Stadium,c Tamim Iqbal b Shakib Al Hasan,91,91,100.00,,863,41.10,83.95
26,03/03/2010,Australia,McLean Park,c S R Watson b J R Hopes,9,30,30.00,,872,39.64,82.42
27,06/03/2010,Australia,Eden Park,c †B J Haddin b S R Watson,18,34,52.94,,890,38.70,81.50
28,09/03/2010,Australia,Seddon Park,c C L White b M G Johnson,21,28,75.00,,911,37.96,81.34
29,11/03/2010,Australia,Eden Park,c R T Ponting b S R Watson,30,22,136.36,,941,37.64,82.40
30,13/03/2010,Australia,Westpac Stadium,run out,7,14,50.00,,948,36.46,82.01
31,10/08/2010,India,Rangiri Dambulla International Stadium,c †M S Dhoni b P Kumar,11,6,183.33,,959,35.52,82.53
32,13/08/2010,Sri Lanka,Rangiri Dambulla International Stadium,c C K Kapugedera b S L Malinga,0,1,0.00,,959,34.25,82.46
33,25/08/2010,India,Rangiri Dambulla International Stadium,lbw b P Kumar,0,1,0.00,,959,33.07,82.39
34,28/11/2010,India,Nehru Stadium (Guwahati),c M M Patel b R Ashwin,30,37,81.08,,989,32.97,82.35
35,01/12/2010,India,Sawai Mansingh Stadium,c †W P Saha b R Ashwin,70,102,68.63,,1059,34.16,81.27
36,04/12/2010,India,Reliance Stadium,run out,12,15,80.00,,1071,33.47,81.26
37,07/12/2010,India,M Chinnaswamy Stadium,c Yuvraj Singh b A Nehra,30,25,120.00,,1101,33.36,81.98
38,10/12/2010,India,MA Chidambaram Stadium,c †P A Patel b P Kumar,0,4,0.00,,1101,32.38,81.74
39,22/01/2011,Pakistan,Westpac Stadium,not out,40*,41,97.56,,1141,33.56,82.20
40,26/01/2011,Pakistan,Queenstown Events Centre,did not bat,-,-,-,,1141,33.56,82.20
41,29/01/2011,Pakistan,AMI Stadium,c Ahmed Shehzad b Wahab Riaz,39,39,100.00,,1180,33.71,82.69
42,01/02/2011,Pakistan,McLean Park,c Younis Khan b Wahab Riaz,21,17,123.53,,1201,33.36,83.17
43,03/02/2011,Pakistan,Seddon Park,c Umar Akmal b Shoaib Akhtar,65,70,92.86,,1266,34.22,83.62
44,05/02/2011,Pakistan,Eden Park,c Umar Gul b Abdul Razzaq,44,75,58.67,,1310,34.47,82.44
45,20/02/2011,Kenya,MA Chidambaram Stadium,not out,39*,32,121.88,,1349,35.50,83.22
46,25/02/2011,Australia,Vidarbha Cricket Association Stadium,b S R Watson,10,25,40.00,,1359,34.85,82.56
47,04/03/2011,Zimbabwe,Sardar Patel Stadium,not out,86*,108,79.63,,1445,37.05,82.38
48,08/03/2011,Pakistan,Pallekele International Cricket Stadium,b Shahid Afridi,57,86,66.28,,1502,37.55,81.63
49,13/03/2011,Canada,Wankhede Stadium,c †A Bagai b H S Baidwan,17,29,58.62,,1519,37.05,81.27
50,18/03/2011,Sri Lanka,Wankhede Stadium,lbw b K M D N Kulasekara,13,23,56.52,,1532,36.48,80.97
51,25/03/2011,South Africa,Shere Bangla National Stadium,c J Botha b D W Steyn,1,14,7.14,,1533,35.65,80.43
52,29/03/2011,Sri Lanka,R Premadasa Stadium,b S L Malinga,39,65,60.00,,1572,35.73,79.76
53,20/10/2011,Zimbabwe,Harare Sports Club,c K M Jarvis b H Masakadza,74,97,76.29,,1646,36.58,79.59
54,22/10/2011,Zimbabwe,Harare Sports Club,b M N Waller,105,121,86.78,,1751,38.07,79.99
55,03/02/2012,Zimbabwe,University Oval,b E Chigumbura,70,66,106.06,,1821,38.74,80.75
56,06/02/2012,Zimbabwe,Cobham Oval (New),c S W Masakadza b R W Price,77,80,96.25,,1898,39.54,81.28
57,09/02/2012,Zimbabwe,McLean Park,st T Taibu b R W Price,85,69,123.19,,1983,40.47,82.49
58,25/02/2012,South Africa,Westpac Stadium,c †A B de Villiers b L L Tsotsobe,7,17,41.18,,1990,39.80,82.20
59,29/02/2012,South Africa,McLean Park,c †A B de Villiers b J H Kallis,58,73,79.45,,2048,40.16,82.12
60,03/03/2012,South Africa,Eden Park,c F du Plessis b L L Tsotsobe,7,13,53.85,,2055,39.52,81.97
61,05/07/2012,West Indies,Sabina Park,c D J G Sammy b A D Russell,1,6,16.67,,2056,38.79,81.81
62,07/07/2012,West Indies,Sabina Park,c & b M N Samuels,51,81,62.96,,2107,39.02,81.23
63,11/07/2012,West Indies,Warner Park,lbw b A D Russell,11,15,73.33,,2118,38.51,81.18
64,14/07/2012,West Indies,Warner Park,lbw b T L Best,0,3,0.00,,2118,37.82,81.09
65,16/07/2012,West Indies,Warner Park,lbw b S P Narine,33,56,58.93,,2151,37.74,80.62
66,19/01/2013,South Africa,Boland Park,run out,0,0,-,,2151,37.09,80.62
67,22/01/2013,South Africa,Diamond Oval,c F du Plessis b R K Kleinveldt,0,10,0.00,,2151,36.46,80.32
68,25/01/2013,South Africa,Senwes Park,c C A Ingram b L L Tsotsobe,5,18,27.78,,2156,35.93,79.97
69,17/02/2013,England,Seddon Park,not out,27*,27,100.00,,2183,36.38,80.17
70,31/05/2013,England,Lord's,not out,103*,123,83.74,,2286,38.10,80.32
71,02/06/2013,England,The Rose Bowl,not out,189*,155,121.94,,2475,41.25,82.47
72,05/06/2013,England,Trent Bridge,b J C Tredwell,38,36,105.56,,2513,41.20,82.75
73,09/06/2013,Sri Lanka,Sophia Gardens,c D P M D Jayawardene b R M S Eranga,25,24,104.17,,2538,40.94,82.91
74,12/06/2013,Australia,Edgbaston,c G J Maxwell b C J McKay,8,13,61.54,,2546,40.41,82.82
