0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,2,69,5,1,4/35,13.80,24.00,3.45
AMI Stadium,7.3,0,51,0,0,0/51,,,6.80
Arun Jaitley Stadium,10.0,1,39,1,0,1/39,39.00,60.00,3.90
Basin Reserve,10.0,1,35,3,0,3/35,11.67,20.00,3.50
Bellerive Oval,10.0,0,54,0,0,0/54,,,5.40
Brisbane Cricket Ground,10.0,0,53,1,0,1/53,53.00,60.00,5.30
Buffalo Park,20.0,4,69,1,0,1/50,69.00,120.00,3.45
Diamond Oval,10.0,2,21,1,0,1/21,21.00,60.00,2.10
Eden Park,14.0,1,62,4,0,2/29,15.50,21.00,4.43
Edgbaston,19.0,4,65,1,0,1/22,65.00,114.00,3.42
Gaddafi Stadium,10.0,1,37,0,0,0/37,,,3.70
Gymkhana Club Ground,17.0,2,75,2,0,2/35,37.50,51.00,4.41
Harare Sports Club,8.0,4,7,0,0,0/7,,,0.88
Headingley,10.0,1,28,0,0,0/28,,,2.80
Kennington Oval,18.0,2,78,3,0,2/27,26.00,36.00,4.33
Kingsmead,10.0,0,69,3,0,3/69,23.00,20.00,6.90
Lord's,31.0,6,99,6,0,3/39,16.50,31.00,3.19
Mangaung Oval,10.0,1,23,1,0,1/23,23.00,60.00,2.30
McLean Park,10.0,2,43,2,0,2/43,21.50,30.00,4.30
Melbourne Cricket Ground,10.0,2,23,2,0,2/23,11.50,30.00,2.30
National Stadium (Karachi),10.0,1,53,1,0,1/53,53.00,60.00,5.30
Newlands,27.0,1,86,3,0,1/27,28.67,54.00,3.19
Old Trafford,29.0,5,121,4,0,2/45,30.25,43.50,4.17
Queen's Park Oval,20.0,2,126,2,0,1/60,63.00,60.00,6.30
Queens Sports Club,20.0,4,60,2,0,2/24,30.00,60.00,3.00
R Premadasa Stadium,27.0,2,133,1,0,1/37,133.00,162.00,4.93
Rangiri Dambulla International Stadium,8.0,1,42,2,0,2/42,21.00,24.00,5.25
Rawalpindi Cricket Stadium,9.0,1,46,2,0,2/46,23.00,27.00,5.11
Riverside Ground,10.0,1,30,1,0,1/30,30.00,60.00,3.00
St George's Park,17.0,4,63,4,1,4/35,15.75,25.50,3.71
Sydney Cricket Ground,19.0,3,95,2,0,2/29,47.50,57.00,5.00
WACA Ground,10.0,3,30,3,0,3/30,10.00,20.00,3.00
Wanderers Stadium,9.0,1,19,4,1,4/19,4.75,13.50,2.11
Wankhede Stadium,10.0,1,61,2,0,2/61,30.50,30.00,6.10
Overall (34),489.3,66,1965,69,3,4/19,28.48,42.57,4.01
