0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,5.0,0,30,0,0,0/6,,,6.00
Brabourne Stadium,3.0,0,10,1,0,1/10,10.00,18.00,3.33
Brisbane Cricket Ground,5.0,0,18,0,0,0/18,,,3.60
Buffalo Park,1.0,0,11,0,0,0/11,,,11.00
Gaddafi Stadium,6.0,0,30,0,0,,,,5.00
Gandhi Stadium,4.0,0,20,0,0,0/20,,,5.00
Ibn-e-Qasim Bagh Stadium,4.0,0,25,0,0,,,,6.25
Jinnah Stadium (Gujwranwala),6.0,0,30,0,0,,,,5.00
Jinnah Stadium (Sialkot),7.0,0,31,1,0,1/31,31.00,42.00,4.43
"KD Singh ""Babu"" Stadium",1.0,0,11,0,0,0/11,,,11.00
Kingsmead,3.0,0,23,0,0,0/23,,,7.67
MA Aziz Stadium,8.0,0,21,1,0,1/21,21.00,48.00,2.63
National Stadium (Karachi),5.0,0,42,0,0,,,,8.40
Niaz Stadium,2.0,0,12,1,0,1/12,12.00,12.00,6.00
Pindi Club Ground,8.0,0,30,1,0,1/30,30.00,48.00,3.75
Queen's Park Oval,3.0,0,15,0,0,0/15,,,5.00
Sabina Park,3.0,0,18,0,0,0/18,,,6.00
Sharjah Cricket Stadium,55.0,2,228,11,0,3/20,20.73,30.00,4.15
Sydney Cricket Ground,3.0,0,14,1,0,1/14,14.00,18.00,4.67
WACA Ground,20.0,0,100,3,0,2/43,33.33,40.00,5.00
Wanderers Stadium,1.1,0,6,0,0,,,,5.14
Overall (21),153.1,2,725,20,0,3/20,36.25,45.95,4.73
