0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,34.2,1,204,7,0,2/35,29.14,29.43,5.94
Second,33.1,0,153,6,0,3/40,25.50,33.17,4.61
Overall,67.3,1,357,13,0,3/40,27.46,31.15,5.29
