0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,5.5,0,38,4,1,4/38,9.50,8.75,6.51
Second,2.0,0,9,0,0,0/9,,,4.50
Overall,7.5,0,47,4,1,4/38,11.75,11.75,6.00
