0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,17.0,1,76,3,0,2/31,25.33,34.00,4.47
AMI Stadium,62.4,1,298,5,0,3/7,59.60,75.20,4.76
Arnos Vale Ground,2.0,0,14,0,0,,,,7.00
Arun Jaitley Stadium,4.0,0,19,0,0,0/19,,,4.75
Bangabandhu National Stadium,8.0,0,38,1,0,1/38,38.00,48.00,4.75
Basin Reserve,48.0,1,214,9,0,3/9,23.78,32.00,4.46
Bellerive Oval,15.0,0,52,0,0,0/4,,,3.47
Bourda,7.0,1,26,1,0,1/26,26.00,42.00,3.71
Brabourne Stadium,1.0,0,4,0,0,,,,4.00
Brisbane Cricket Ground,5.0,0,42,0,0,0/42,,,8.40
Captain Roop Singh Stadium,10.0,0,47,2,0,2/47,23.50,30.00,4.70
Carisbrook,18.0,0,89,2,0,2/34,44.50,54.00,4.94
County Ground (Derby),5.0,0,27,1,0,1/27,27.00,30.00,5.40
Diamond Oval,4.0,0,19,0,0,0/19,,,4.75
Eden Park,90.3,2,487,8,0,3/42,60.88,67.88,5.38
Edgbaston,6.0,0,29,1,0,1/29,29.00,36.00,4.83
Gaddafi Stadium,9.0,0,50,0,0,0/50,,,5.56
Gandhi Sports Complex Ground,4.0,0,9,0,0,0/9,,,2.25
Grange Cricket Club,5.0,1,18,1,0,1/18,18.00,30.00,3.60
Gymkhana Club Ground,27.0,1,135,5,0,2/39,27.00,32.40,5.00
Harare Sports Club,38.2,2,156,6,0,3/24,26.00,38.33,4.07
Headingley,9.0,0,25,1,0,1/25,25.00,54.00,2.78
Iqbal Stadium,8.0,1,33,2,0,2/10,16.50,24.00,4.13
Jinnah Stadium (Gujwranwala),9.0,1,31,2,0,2/31,15.50,27.00,3.44
Jinnah Stadium (Sialkot),9.0,0,53,1,0,1/53,53.00,54.00,5.89
Kallang Ground,4.0,0,28,0,0,,,,7.00
Keenan Stadium,3.0,0,17,0,0,0/17,,,5.67
Kingsmead,5.0,0,32,2,0,2/32,16.00,15.00,6.40
Lal Bahadur Shastri Stadium,11.0,1,57,2,0,2/37,28.50,33.00,5.18
M Chinnaswamy Stadium,7.0,0,25,1,0,1/25,25.00,42.00,3.57
MA Chidambaram Stadium,3.0,0,21,1,0,1/21,21.00,18.00,7.00
Madhavrao Scindia Cricket Ground,7.0,0,40,3,0,3/40,13.33,14.00,5.71
Mangaung Oval,14.0,0,91,4,0,3/34,22.75,21.00,6.50
McLean Park,37.0,3,159,5,0,1/3,31.80,44.40,4.30
Melbourne Cricket Ground,13.0,0,71,0,0,,,,5.46
National Stadium (Karachi),10.0,2,40,0,0,0/13,,,4.00
Nehru Stadium (Guwahati),7.0,0,32,0,0,0/32,,,4.57
Nehru Stadium (Pune),3.0,0,11,0,0,0/11,,,3.67
Newlands,7.0,0,29,0,0,0/14,,,4.14
Old Trafford,7.3,0,41,0,0,0/41,,,5.47
Owen Delany Park,14.0,2,65,1,0,1/26,65.00,84.00,4.64
Punjab Cricket Association IS Bindra Stadium,12.0,0,63,4,1,4/43,15.75,18.00,5.25
Queen's Park Oval,20.0,1,98,2,0,2/32,49.00,60.00,4.90
Queens Sports Club,23.0,2,101,1,0,1/21,101.00,138.00,4.39
Queenstown Events Centre,4.0,0,18,0,0,,,,4.50
R Premadasa Stadium,18.0,2,59,1,0,1/2,59.00,108.00,3.28
Reliance Stadium,5.0,0,20,0,0,0/20,,,4.00
Sabina Park,6.0,1,28,1,0,1/28,28.00,36.00,4.67
Sardar Patel Stadium,2.0,0,6,0,0,0/6,,,3.00
Seddon Park,9.0,0,37,2,0,2/22,18.50,27.00,4.11
Senwes Park,5.0,0,27,0,0,0/27,,,5.40
Sharjah Cricket Stadium,43.1,2,150,10,0,2/10,15.00,25.90,3.47
Sinhalese Sports Club Ground,11.0,0,64,0,0,,,,5.82
Sophia Gardens,5.0,0,16,1,0,1/16,16.00,30.00,3.20
St George's Park,6.0,0,26,0,0,0/4,,,4.33
SuperSport Park,6.1,0,32,0,0,,,,5.19
Sydney Cricket Ground,4.4,0,27,0,0,,,,5.79
Trent Bridge,7.0,0,49,0,0,0/49,,,7.00
Vidarbha Cricket Association Ground,5.0,0,31,1,0,1/31,31.00,30.00,6.20
WACA Ground,9.0,0,39,1,0,1/39,39.00,54.00,4.33
Wanderers Stadium,3.0,0,16,0,0,0/16,,,5.33
Westpac Stadium,27.2,0,133,5,0,3/4,26.60,32.80,4.87
Willowmoore Park,3.0,0,19,0,0,,,,6.33
Overall (63),808.2,28,3809,99,1,4/43,38.47,48.99,4.71
