0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,8.0,0,30,3,0,3/30,10.00,16.00,3.75
Arnos Vale Ground,9.0,0,55,1,0,1/55,55.00,54.00,6.11
Darren Sammy National Cricket Stadium,20.0,4,74,4,0,3/43,18.50,30.00,3.70
Eden Park,7.0,0,56,0,0,0/56,,,8.00
Gaddafi Stadium,9.0,0,54,1,0,1/54,54.00,54.00,6.00
MA Chidambaram Stadium,3.0,0,17,0,0,0/17,,,5.67
McLean Park,8.0,0,38,1,0,1/38,38.00,48.00,4.75
Nahar Singh Stadium,2.0,0,8,0,0,0/8,,,4.00
Queen's Park Oval,7.0,1,29,1,0,1/29,29.00,42.00,4.14
Rawalpindi Cricket Stadium,19.0,0,107,1,0,1/56,107.00,114.00,5.63
Overall (10),92.0,5,468,12,0,3/30,39.00,46.00,5.09
