0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,30.0,0,125,3,0,1/40,41.67,60.00,4.17
Buffalo Park,14.0,1,58,3,0,3/26,19.33,28.00,4.14
Edgbaston,6.0,0,44,1,0,1/44,44.00,36.00,7.33
Gaddafi Stadium,6.0,0,35,0,0,0/35,,,5.83
Gymkhana Club Ground,18.4,0,100,5,0,3/43,20.00,22.40,5.36
National Cricket Stadium (Tangier),6.0,0,36,0,0,0/36,,,6.00
National Stadium (Karachi),18.0,0,87,3,0,2/45,29.00,36.00,4.83
Newlands,2.0,0,18,0,0,0/18,,,9.00
Queen's Park Oval,6.0,0,24,1,0,1/24,24.00,36.00,4.00
R Premadasa Stadium,10.0,1,29,1,0,1/29,29.00,60.00,2.90
Sharjah Cricket Stadium,10.0,0,30,3,0,3/30,10.00,20.00,3.00
Sinhalese Sports Club Ground,7.1,2,24,2,0,2/24,12.00,21.50,3.35
Sophia Gardens,8.0,0,26,1,0,1/26,26.00,48.00,3.25
St George's Park,19.0,2,53,2,0,1/22,26.50,57.00,2.79
Sydney Cricket Ground,7.0,0,46,1,0,1/46,46.00,42.00,6.57
The Rose Bowl,10.0,1,30,1,0,1/30,30.00,60.00,3.00
Wankhede Stadium,7.0,0,50,2,0,2/50,25.00,21.00,7.14
Overall (17),184.5,7,815,29,0,3/26,28.10,38.24,4.41
