0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,17.0,4,52,3,0,2/18,17.33,34.00,3.06
Australia,8.0,1,39,1,0,1/18,39.00,48.00,4.88
Bangladesh,54.4,2,253,8,0,2/24,31.63,41.00,4.63
Bermuda,5.0,0,35,0,0,0/35,,,7.00
Canada,55.0,8,175,15,1,5/14,11.67,22.00,3.18
England,47.0,4,247,8,1,4/26,30.88,35.25,5.26
India,12.0,1,41,2,0,2/16,20.50,36.00,3.42
Kenya,48.1,3,215,5,0,2/14,43.00,57.80,4.46
Netherlands,46.0,6,206,4,0,2/19,51.50,69.00,4.48
New Zealand,10.0,0,63,1,0,1/63,63.00,60.00,6.30
Pakistan,42.4,4,181,4,0,2/35,45.25,64.00,4.24
Scotland,71.0,7,283,6,0,2/18,47.17,71.00,3.99
South Africa,17.0,0,108,2,0,1/15,54.00,51.00,6.35
West Indies,9.0,2,43,1,0,1/43,43.00,54.00,4.78
Zimbabwe,45.5,4,174,6,0,2/36,29.00,45.83,3.80
Overall (15),488.2,46,2115,66,2,5/14,32.05,44.39,4.33
