0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,30/12/1977,England,Jinnah Stadium (Sialkot),c & b J K Lever,0,3,0.00,,0,0.00,0.00
2,13/01/1978,England,Gaddafi Stadium,did not bat,-,-,-,,0,0.00,0.00
3,24/05/1978,England,Old Trafford,b B Wood,9,34,26.47,,9,4.50,24.32
4,01/10/1978,India,Ayub National Stadium,did not bat,-,-,-,,9,4.50,24.32
5,21/11/1980,West Indies,National Stadium (Karachi),not out,6*,11,54.55,,15,7.50,31.25
6,05/12/1980,West Indies,Jinnah Stadium (Sialkot),did not bat,-,-,-,,15,7.50,31.25
7,21/11/1981,West Indies,Melbourne Cricket Ground,did not bat,-,-,-,,15,7.50,31.25
8,16/01/1982,West Indies,Brisbane Cricket Ground,c C G Greenidge b J Garner,2,5,40.00,,17,5.67,32.08
9,12/03/1982,Sri Lanka,National Stadium (Karachi),did not bat,-,-,-,,17,5.67,32.08
10,17/07/1982,England,Trent Bridge,did not bat,-,-,-,,17,5.67,32.08
11,19/07/1982,England,Old Trafford,lbw b I T Botham,13,18,72.22,,30,7.50,42.25
12,12/01/1985,New Zealand,McLean Park,b E J Chatfield,9,18,50.00,,39,7.80,43.82
13,15/01/1985,New Zealand,Seddon Park,did not bat,-,-,-,,39,7.80,43.82
14,06/02/1985,New Zealand,AMI Stadium,b R J Hadlee,0,1,0.00,,39,6.50,43.33
15,29/10/1988,Bangladesh,MA Aziz Stadium,did not bat,-,-,-,,39,6.50,43.33
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
