0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,09/01/1996,South Africa,Newlands,,2.0,0/9,,,4.50,,
2.0,11/01/1996,South Africa,Mangaung Oval,S M Pollock (c M R Ramprakash),10.0,2/46,,36.00,4.58,1,27.50
,,,,J H Kallis (c G A Hick),,,,,,2,
3.0,18/02/1996,United Arab Emirates,Arbab Niaz Stadium,Arshad Laeeq (b),9.3,3/29,,25.80,3.91,3,16.80
,,,,Mazhar Hussain (b),,,,,,4,
,,,,V Mehra (c †R C Russell),,,,,,5,
4.0,22/02/1996,Netherlands,Arbab Niaz Stadium,,8.0,0/27,,35.40,3.76,,22.20
5.0,25/02/1996,South Africa,Rawalpindi Cricket Stadium,B M McMillan (b),8.0,1/40,,37.50,4.03,6,25.17
6.0,26/05/1996,India,Old Trafford,,6.0,0/39,,43.50,4.37,,31.67
